name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Texas A&M University-Texarkana,34,0,0,0,3,3,0,2,1,1,1,0,1,0,0,0,28,14,14,0,0,0,0,0,0,1468,9,1,8,16,6,10,236,57,179,126,37,89,0,0,0,1037,360,677,22,8,14,20,6,14
Texas Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,1210,3,0,3,8,2,6,973,644,329,159,131,28,0,0,0,56,13,43,0,0,0,11,4,7
Texas Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,101,0,0,0,74,18,56,3,0,3,18,2,16,0,0,0,3,2,1,0,0,0,3,1,2
Texas Chiropractic College Foundation Inc,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Christian University,280,1,0,1,13,10,3,8,3,5,10,7,3,0,0,0,248,167,81,0,0,0,0,0,0,8229,77,30,47,210,76,134,426,200,226,842,319,523,18,9,9,6049,2405,3644,58,26,32,136,69,67
Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,855,0,0,0,1,1,0,736,416,320,82,53,29,0,0,0,34,32,2,0,0,0,0,0,0
Texas College of Cosmetology-Abilene,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,2,0,2,3,0,3,30,1,29,0,0,0,49,1,48,0,0,0,0,0,0
Texas College of Cosmetology-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas College of Cosmetology-San Angelo,,,,,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,2,0,2,2,0,2,49,5,44,0,0,0,44,4,40,0,0,0,0,0,0
Texas Health and Science University,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
Texas Health School,,,,,,,,,,,,,,,,,,,,,,,,,,181,0,0,0,7,2,5,51,6,45,62,8,54,1,0,1,60,6,54,0,0,0,0,0,0
Texas Healthtech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Lutheran University,39,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,36,21,15,0,0,0,1,1,0,1415,7,3,4,10,4,6,141,80,61,382,177,205,2,1,1,804,404,400,7,3,4,51,28,23
Texas Southern University,234,0,0,0,29,18,11,146,88,58,4,3,1,0,0,0,39,25,14,0,0,0,0,0,0,6881,14,6,8,159,90,69,6000,2473,3527,316,141,175,0,0,0,86,42,44,0,0,0,47,16,31
Texas Southmost College,187,1,1,0,17,14,3,3,2,1,63,33,30,0,0,0,103,59,44,0,0,0,0,0,0,13878,13,9,4,87,45,42,64,33,31,12420,5192,7228,5,2,3,542,267,275,1,0,1,44,21,23
Texas State Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas State University,503,3,1,2,31,23,8,10,5,5,52,32,20,0,0,0,325,192,133,7,5,2,73,62,11,28959,131,52,79,531,250,281,1784,777,1007,8024,3447,4577,37,15,22,17096,7787,9309,545,211,334,658,330,328
Texas Tech University,638,3,2,1,31,22,9,8,5,3,26,16,10,0,0,0,491,353,138,0,0,0,0,0,0,26063,134,73,61,684,419,265,1393,817,576,4638,2510,2128,22,14,8,17565,9571,7994,388,209,179,458,272,186
Texas Tech University Health Sciences Center,146,0,0,0,20,16,4,2,1,1,11,9,2,0,0,0,112,85,27,0,0,0,1,1,0,1154,7,4,3,92,21,71,138,30,108,192,48,144,0,0,0,680,106,574,0,0,0,43,5,38
Texas Tech University Health Sciences Center-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Tech University System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas Wesleyan University,92,0,0,0,6,3,3,3,3,0,5,3,2,0,0,0,77,38,39,0,0,0,1,1,0,1723,18,4,14,36,19,17,302,92,210,368,120,248,2,1,1,655,280,375,26,9,17,281,111,170
Texas Woman's University,191,1,0,1,14,7,7,7,2,5,7,3,4,0,0,0,162,51,111,0,0,0,0,0,0,8330,47,7,40,608,96,512,1751,83,1668,1817,174,1643,9,1,8,3782,372,3410,150,16,134,73,11,62
The Art Institute of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,1694,20,7,13,23,10,13,156,93,63,570,327,243,2,1,1,573,305,268,21,8,13,314,169,145
The Art Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,2682,3,2,1,89,46,43,441,203,238,647,289,358,42,26,16,743,331,412,0,0,0,651,321,330
The Art Institute of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,572,2,0,2,8,2,6,23,11,12,178,85,93,1,0,1,96,45,51,5,0,5,246,114,132
The College of Health Care Professions-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,205,1,0,1,4,2,2,26,4,22,77,15,62,1,0,1,93,16,77,1,0,1,2,0,2
The College of Health Care Professions-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-McAllen Campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,418,0,0,0,0,0,0,70,20,50,262,28,234,0,0,0,52,6,46,2,2,0,32,12,20
The College of Health Care Professions-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,0,0,0,0,0,17,4,13,191,48,143,1,0,1,79,13,66,0,0,0,8,5,3
The College of Health Care Professions-South San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The College of Health Care Professions-Southwest Houston,,,,,,,,,,,,,,,,,,,,,,,,,,205,0,0,0,8,3,5,74,15,59,86,11,75,0,0,0,18,6,12,0,0,0,19,5,14
The Culinary School of Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Healthcare Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The King's University,,,,,,,,,,,,,,,,,,,,,,,,,,242,0,0,0,13,7,6,26,13,13,38,25,13,1,1,0,131,81,50,29,19,10,4,2,2
The Recording Conservatory of Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salon Professional Academy-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Salon Professional Academy-Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,0,0,1,1,0,8,1,7,11,0,11,0,0,0,100,3,97,2,0,2,0,0,0
The University of Texas at Arlington,366,1,0,1,81,70,11,9,8,1,21,15,6,9,9,0,245,178,67,0,0,0,0,0,0,25419,93,38,55,2841,1409,1432,3922,1308,2614,5584,2455,3129,52,21,31,10912,4986,5926,637,280,357,366,163,203
The University of Texas at Austin,1506,9,5,4,58,47,11,53,29,24,62,40,22,0,0,0,1075,788,287,9,2,7,0,0,0,38437,123,58,65,6823,3533,3290,1758,705,1053,7701,3627,4074,21,9,12,19375,9406,9969,680,294,386,160,80,80
The University of Texas at Dallas,310,1,1,0,79,72,7,6,4,2,8,8,0,0,0,0,202,165,37,4,4,0,1,1,0,11760,41,27,14,2668,1469,1199,775,374,401,1741,887,854,13,9,4,5420,3209,2211,315,173,142,230,118,112
The University of Texas at El Paso,330,1,1,0,30,24,6,3,3,0,86,57,29,0,0,0,209,159,50,1,1,0,0,0,0,18975,49,22,27,174,89,85,519,269,250,15340,6943,8397,13,8,5,1515,730,785,58,24,34,230,116,114
The University of Texas at San Antonio,425,5,4,1,73,60,13,16,10,6,65,38,27,0,0,0,257,175,82,2,1,1,0,0,0,26268,54,24,30,1375,746,629,2416,1129,1287,12178,6152,6026,63,35,28,8121,4406,3715,666,339,327,515,305,210
The University of Texas at Tyler,109,2,1,1,13,12,1,2,1,1,0,0,0,0,0,0,92,56,36,0,0,0,0,0,0,5116,24,5,19,109,50,59,465,153,312,597,264,333,9,2,7,3450,1513,1937,349,143,206,81,37,44
The University of Texas Health Science Center at Houston,255,1,1,0,35,27,8,3,3,0,15,10,5,0,0,0,198,125,73,0,0,0,3,3,0,594,1,0,1,86,16,70,59,9,50,69,16,53,2,0,2,302,37,265,0,0,0,75,13,62
The University of Texas Health Science Center at San Antonio,328,0,0,0,43,31,12,4,3,1,28,15,13,0,0,0,250,177,73,0,0,0,1,1,0,950,2,0,2,66,16,50,40,7,33,335,90,245,7,1,6,441,136,305,22,3,19,26,7,19
The University of Texas MD Anderson Cancer Center,447,0,0,0,117,86,31,5,2,3,26,16,10,0,0,0,299,225,74,0,0,0,0,0,0,316,3,1,2,80,30,50,39,10,29,60,18,42,1,1,0,102,32,70,0,0,0,10,1,9
The University of Texas Medical Branch at Galveston,261,0,0,0,47,31,16,7,6,1,14,11,3,0,0,0,189,136,53,1,1,0,0,0,0,651,0,0,0,94,29,65,89,26,63,81,15,66,2,1,1,249,48,201,7,4,3,129,21,108
The University of Texas of the Permian Basin,54,1,0,1,4,2,2,0,0,0,5,1,4,0,0,0,43,30,13,0,0,0,0,0,0,3094,28,13,15,64,29,35,144,59,85,1321,515,806,6,2,4,1481,607,874,30,17,13,12,5,7
The University of Texas Rio Grande Valley,289,0,0,0,49,40,9,7,6,1,76,43,33,0,0,0,129,94,35,13,11,2,15,10,5,16134,15,6,9,122,54,68,88,34,54,14612,6401,8211,7,2,5,597,326,271,47,25,22,299,146,153
The University of Texas System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Vocational Nursing Institute Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tint School of Makeup and Cosmetology-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,113,3,0,3,1,0,1,18,3,15,83,7,76,0,0,0,8,2,6,0,0,0,0,0,0
Tint School of Makeup and Cosmetology-Irving,,,,,,,,,,,,,,,,,,,,,,,,,,107,4,0,4,2,0,2,30,0,30,54,0,54,0,0,0,17,1,16,0,0,0,0,0,0
Toni & Guy Hairdressing Academy-Plano,,,,,,,,,,,,,,,,,,,,,,,,,,219,0,0,0,7,4,3,11,3,8,25,4,21,0,0,0,113,10,103,1,0,1,62,2,60
Tonsorial Arts Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Transformation Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,0,0,2,2,0,221,211,10,10,8,2,0,0,0,6,6,0,0,0,0,4,4,0
Trend Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tri-State Cosmetology Institute,,,,,,,,,,,,,,,,,,,,,,,,,,241,0,0,0,1,0,1,8,1,7,221,4,217,0,0,0,9,1,8,1,0,1,1,0,1
Trinity University,166,0,0,0,9,6,3,5,3,2,10,8,2,0,0,0,140,91,49,0,0,0,2,1,1,2331,10,6,4,167,70,97,70,37,33,306,121,185,1,1,0,1416,678,738,51,21,30,144,67,77
Trinity Valley Community College,,,,,,,,,,,,,,,,,,,,,,,,,,5321,23,10,13,32,15,17,800,425,375,174,109,65,2,0,2,3490,1220,2270,713,239,474,73,36,37
Tulsa Welding School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,11540,77,35,42,162,75,87,2624,1010,1614,1357,583,774,9,8,1,6994,2845,4149,0,0,0,183,95,88
UCAS Univeristy of Cosmetology Arts & Sciences-La Joya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCAS University of Cosemtology Arts & Sciences-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,404,0,0,0,0,0,0,0,0,0,397,8,389,0,0,0,3,0,3,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences,,,,,,,,,,,,,,,,,,,,,,,,,,67,0,0,0,0,0,0,4,1,3,59,9,50,0,0,0,3,0,3,0,0,0,0,0,0
UCAS University of Cosmetology Arts & Sciences-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,0,0,0,0,0,1,1,0,116,7,109,0,0,0,3,0,3,0,0,0,1,0,1
UCAS University of Cosmetology Arts & Sciences-San Antonio 410,,,,,,,,,,,,,,,,,,,,,,,,,,112,0,0,0,2,0,2,7,0,7,83,4,79,0,0,0,16,0,16,0,0,0,2,0,2
Universal Technical Institute of Texas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,2334,18,18,0,46,46,0,392,377,15,922,909,13,10,10,0,757,738,19,107,101,6,82,82,0
Universal Technical Institute-Dallas Fort Worth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Dallas,66,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,60,48,12,0,0,0,2,1,1,1356,5,2,3,50,26,24,14,9,5,216,96,120,1,1,0,950,476,474,44,17,27,42,23,19
University of Houston,680,2,2,0,98,76,22,21,14,7,43,25,18,0,0,0,513,394,119,3,2,1,0,0,0,31764,75,45,30,6657,3465,3192,4191,1775,2416,8514,4081,4433,99,44,55,9810,5349,4461,771,347,424,225,108,117
University of Houston-Clear Lake,131,0,0,0,20,15,5,6,4,2,5,1,4,0,0,0,100,62,38,0,0,0,0,0,0,4911,16,5,11,276,117,159,450,123,327,1420,406,1014,8,4,4,2506,841,1665,98,36,62,55,38,17
University of Houston-Downtown,160,0,0,0,33,24,9,10,2,8,19,13,6,0,0,0,98,54,44,0,0,0,0,0,0,12757,33,10,23,1083,585,498,3577,1140,2437,4670,1711,2959,17,6,11,2557,1087,1470,112,43,69,77,29,48
University of Houston-System Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Houston-Victoria,54,0,0,0,15,13,2,1,1,0,4,3,1,1,1,0,32,16,16,0,0,0,0,0,0,2564,1,1,0,174,60,114,334,88,246,686,227,459,5,3,2,1247,412,835,56,22,34,18,7,11
University of Mary Hardin-Baylor,45,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,42,20,22,1,1,0,0,0,0,2784,21,9,12,43,7,36,396,183,213,397,139,258,13,2,11,1856,671,1185,12,7,5,12,3,9
University of North Texas,544,3,2,1,54,43,11,19,8,11,25,15,10,0,0,0,405,279,126,4,3,1,18,15,3,29897,197,104,93,1587,764,823,4285,1699,2586,5091,2271,2820,37,14,23,16704,8119,8585,668,266,402,323,192,131
University of North Texas at Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas Health Science Center,63,1,1,0,14,11,3,2,2,0,2,2,0,0,0,0,44,33,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Texas System,5,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
University of Phoenix-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of St Thomas,78,0,0,0,3,1,2,1,1,0,4,2,2,0,0,0,66,49,17,0,0,0,4,2,2,1554,3,2,1,174,65,109,75,30,45,575,214,361,2,1,1,544,230,314,36,11,25,30,9,21
University of Texas Health Science Center at Tyler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Texas Southwestern Medical Center,304,0,0,0,52,43,9,3,2,1,11,8,3,0,0,0,238,195,43,0,0,0,0,0,0,50,0,0,0,10,3,7,5,0,5,7,1,6,0,0,0,18,4,14,1,0,1,8,3,5
University of the Incarnate Word,106,0,0,0,5,3,2,6,1,5,15,8,7,0,0,0,75,29,46,0,0,0,1,1,0,5970,28,11,17,126,48,78,396,174,222,3472,1177,2295,7,4,3,1253,509,744,33,8,25,467,190,277
Valley Grande Institute for Academic Studies,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,0,0,4,0,4,0,0,0,281,72,209,0,0,0,14,0,14,0,0,0,0,0,0
Vernon College,,,,,,,,,,,,,,,,,,,,,,,,,,3247,39,13,26,55,25,30,268,93,175,523,200,323,2,0,2,2251,793,1458,52,13,39,56,25,31
Vet Tech Institute of Houston,,,,,,,,,,,,,,,,,,,,,,,,,,239,1,0,1,7,0,7,28,6,22,55,4,51,0,0,0,148,17,131,0,0,0,0,0,0
Victoria Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,0,0,0,0,0,12,3,9,56,6,50,0,0,0,18,0,18,0,0,0,0,0,0
Victoria College,56,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,55,22,33,0,0,0,0,0,0,4603,40,12,28,58,32,26,245,73,172,1587,503,1084,3,1,2,2622,893,1729,0,0,0,39,12,27
Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,1498,0,0,0,4,1,3,143,30,113,997,261,736,1,0,1,189,48,141,11,4,7,153,77,76
Vista College-Online,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,0,1,0,0,0,6,1,5,12,2,10,0,0,0,42,6,36,0,0,0,2,2,0
Vogue College of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue College of Cosmetology-San Antonio Fredericksburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogue International Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade College,,,,,,,,,,,,,,,,,,,,,,,,,,265,1,0,1,2,0,2,137,28,109,55,9,46,0,0,0,65,6,59,0,0,0,5,2,3
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wade Gordon Hairdressing Academy-Lubbock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wayland Baptist University,,,,,,,,,,,,,,,,,,,,,,,,,,5061,53,25,28,94,54,40,893,480,413,1158,541,617,35,20,15,2383,1316,1067,106,52,54,304,170,134
Weatherford College,,,,,,,,,,,,,,,,,,,,,,,,,,5528,34,12,22,46,19,27,149,66,83,409,158,251,2,1,1,4122,1550,2572,293,128,165,438,170,268
West Coast University-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Texas A & M University,96,2,2,0,6,5,1,1,0,1,1,1,0,0,0,0,86,60,26,0,0,0,0,0,0,6498,47,26,21,67,32,35,341,206,135,1399,624,775,7,3,4,4333,1932,2401,90,41,49,88,45,43
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,485,0,0,0,1,0,1,36,31,5,352,208,144,0,0,0,88,63,25,1,0,1,7,4,3
Western Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,893,2,1,1,1,0,1,27,23,4,782,659,123,0,0,0,80,77,3,0,0,0,1,1,0
Western Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,2394,0,0,0,43,23,20,253,170,83,610,331,279,21,13,8,1333,640,693,0,0,0,0,0,0
Wharton County Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,6998,26,11,15,457,207,250,795,302,493,2329,973,1356,27,14,13,3274,1460,1814,79,37,42,8,4,4
Wiley College,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0,0,1231,478,753,37,26,11,0,0,0,8,3,5,0,0,0,0,0,0
William Edge Institute,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,3,0,3,1,1,0,30,2,28,0,0,0,15,1,14,0,0,0,0,0,0
Yahweh Beauty Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
