name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Laredo Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,153,0,0,0,0,0,0,0,0,0,153,11,142,0,0,0,0,0,0,0,0,0,0,0,0
Laredo CHI Academy Beauty School,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,0,0,1,0,1,31,1,30,0,0,0,0,0,0,0,0,0,0,0,0
Laredo College,123,1,0,1,3,1,2,2,1,1,95,52,43,0,0,0,21,13,8,0,0,0,1,1,0,8749,5,3,2,21,10,11,16,10,6,8546,3793,4753,1,0,1,134,74,60,3,2,1,9,5,4
Lee College,,,,,,,,,,,,,,,,,,,,,,,,,,6202,16,6,10,77,42,35,856,378,478,2528,1248,1280,0,0,0,2463,1209,1254,131,64,67,83,41,42
LeTourneau University,44,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,37,30,7,1,1,0,0,0,0,2286,6,4,2,24,12,12,202,51,151,199,87,112,1,1,0,1311,763,548,74,35,39,388,158,230
Lincoln College of Technology-Grand Prairie,,,,,,,,,,,,,,,,,,,,,,,,,,872,1,1,0,7,7,0,146,142,4,359,346,13,4,4,0,297,287,10,5,5,0,53,51,2
Lone Star College System,,,,,,,,,,,,,,,,,,,,,,,,,,70724,169,76,93,4379,2122,2257,10764,3718,7046,24494,10078,14416,0,0,0,23459,10003,13456,2231,980,1251,1972,855,1117
Lubbock Christian University,58,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,56,31,25,0,0,0,0,0,0,1496,15,5,10,13,6,7,76,34,42,369,146,223,3,0,3,989,399,590,0,0,0,0,0,0
M T Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,0,0,6,5,1,66,59,7,25,23,2,0,0,0,27,25,2,4,4,0,2,2,0
Manuel and Theresa's School of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel and Theresa's School of Hair Design-Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,0,0,11,1,10,14,1,13,0,0,0,6,1,5,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,1,0,1,2,1,1,18,3,15,0,0,0,5,0,5,0,0,0,0,0,0
McAllen Careers Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McLennan Community College,110,0,0,0,2,2,0,6,1,5,4,2,2,0,0,0,98,38,60,0,0,0,0,0,0,8305,17,6,11,113,47,66,1072,327,745,2352,803,1549,6,0,6,4449,1581,2868,249,87,162,43,27,16
McMurry University,47,1,1,0,1,0,1,0,0,0,3,1,2,0,0,0,42,30,12,0,0,0,0,0,0,1069,10,4,6,8,5,3,191,120,71,271,157,114,0,0,0,555,289,266,20,7,13,3,1,2
MediaTech Institute-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,175,0,0,0,3,3,0,93,80,13,20,18,2,0,0,0,51,42,9,8,6,2,0,0,0
MediaTech Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,0,0,0,0,68,62,6,12,11,1,0,0,0,16,15,1,0,0,0,0,0,0
Messenger College,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,0,0,1,1,0,20,16,4,14,7,7,0,0,0,59,29,30,5,2,3,9,6,3
Miami International University of Art & Design-Art Institute Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,925,6,4,2,35,14,21,191,81,110,255,123,132,7,3,4,379,197,182,40,14,26,2,2,0
Michael's Barber & Hair Stylist Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mid Cities Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midland College,,,,,,,,,,,,,,,,,,,,,,,,,,5430,17,9,8,112,48,64,311,123,188,2534,1087,1447,7,1,6,2247,996,1251,103,45,58,98,49,49
Midwestern State University,109,1,0,1,6,5,1,1,0,1,3,2,1,0,0,0,87,55,32,2,1,1,2,1,1,5287,34,18,16,156,69,87,742,346,396,910,386,524,11,9,2,2765,1100,1665,188,71,117,29,16,13
Milan Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,4,2,2,14,5,9,60,12,48,1,0,1,19,1,18,0,0,0,2,0,2
Milan Institute of Cosmetology-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,435,2,0,2,3,1,2,18,2,16,383,27,356,1,1,0,27,0,27,0,0,0,0,0,0
Milan Institute of Cosmetology-San Antonio Military,,,,,,,,,,,,,,,,,,,,,,,,,,161,0,0,0,0,0,0,20,2,18,123,6,117,1,0,1,16,0,16,0,0,0,1,0,1
Milan Institute-Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,163,1,0,1,2,0,2,16,1,15,92,0,92,0,0,0,51,4,47,0,0,0,1,0,1
Milan Institute-San Antonio Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,287,2,0,2,3,0,3,44,6,38,196,12,184,1,0,1,35,4,31,1,0,1,5,0,5
Mission Beauty Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,9395,18,7,11,402,193,209,2038,799,1239,5486,2404,3082,4,2,2,974,493,481,130,54,76,319,146,173
Mystros Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,138,0,0,0,3,1,2,56,11,45,23,5,18,3,2,1,42,16,26,9,3,6,2,1,1
National American University-Career Point College Teachout Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,189,1,1,0,6,1,5,38,5,33,33,6,27,1,1,0,95,24,71,4,1,3,11,0,11
National American University-Killeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Mesquite,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,0,0,1,0,1,95,15,80,10,3,7,0,0,0,24,5,19,7,2,5,0,0,0
National American University-Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,228,1,0,1,0,0,0,192,63,129,10,1,9,0,0,0,23,5,18,2,1,1,0,0,0
Natural Images Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navarro College,,,,,,,,,,,,,,,,,,,,,,,,,,9592,59,31,28,80,33,47,1910,855,1055,1847,721,1126,26,11,15,5445,2246,3199,114,50,64,0,0,0
Neecee's Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,1,0,1,18,8,10,13,5,8,0,0,0,15,4,11,0,0,0,0,0,0
Neilson Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,1,0,1,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0
North American University,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,0,0,18,11,7,59,38,21,112,64,48,0,0,0,43,23,20,3,1,2,1,1,0
North Central Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,9618,63,24,39,242,122,120,852,361,491,2068,893,1175,9,3,6,5983,2601,3382,269,116,153,36,20,16
North Lake College,,,,,,,,,,,,,,,,,,,,,,,,,,10970,41,18,23,1444,763,681,1936,839,1097,4106,1848,2258,23,9,14,2625,1342,1283,191,91,100,553,265,288
Northeast Lakeview College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Texas Community College,,,,,,,,,,,,,,,,,,,,,,,,,,2989,18,9,9,17,10,7,331,122,209,871,383,488,2,1,1,1564,603,961,77,27,50,44,15,29
Northwest Educational Center,,,,,,,,,,,,,,,,,,,,,,,,,,240,0,0,0,0,0,0,44,3,41,164,12,152,0,0,0,11,1,10,0,0,0,1,0,1
Northwest Vista College,108,0,0,0,1,0,1,1,1,0,37,21,16,0,0,0,25,13,12,43,23,20,1,1,0,16656,35,16,19,508,242,266,894,440,454,10326,4570,5756,34,16,18,4105,1931,2174,632,301,331,59,37,22
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,0,0,0,5,1,4,35,4,31,0,0,0,9,1,8,0,0,0,0,0,0
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,76,0,0,0,0,0,0,10,0,10,57,7,50,0,0,0,9,2,7,0,0,0,0,0,0
Oblate School of Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,358,2,2,0,9,7,2,95,86,9,69,65,4,0,0,0,164,157,7,19,16,3,0,0,0
Odessa College,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,0,0,0,0,0,0,5473,31,13,18,78,27,51,254,115,139,3234,1230,2004,6,2,4,1550,647,903,35,12,23,208,87,121
Ogle School Hair Skin Nails-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,143,0,0,0,1,0,1,73,5,68,33,1,32,0,0,0,32,1,31,3,0,3,1,1,0
Ogle School Hair Skin Nails-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,171,1,0,1,2,0,2,97,5,92,47,2,45,1,0,1,20,1,19,3,0,3,0,0,0
Ogle School Hair Skin Nails-Denton,,,,,,,,,,,,,,,,,,,,,,,,,,104,3,1,2,0,0,0,15,3,12,27,1,26,0,0,0,44,3,41,12,1,11,3,0,3
Ogle School Hair Skin Nails-Ft Worth,,,,,,,,,,,,,,,,,,,,,,,,,,176,1,1,0,2,0,2,27,1,26,56,3,53,2,0,2,84,5,79,3,1,2,1,0,1
Ogle School Hair Skin Nails-Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,107,2,0,2,2,0,2,11,0,11,33,1,32,1,0,1,48,2,46,7,0,7,3,1,2
Ogle School Hair Skin Nails-North Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,0,2,0,2,52,2,50,28,2,26,0,0,0,31,2,29,6,0,6,0,0,0
Ogle School Hair Skin Nails-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,152,1,0,1,1,0,1,16,2,14,93,11,82,1,0,1,23,1,22,9,1,8,8,0,8
Ogle School Hair Skin Nails-Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,0,0,5,0,5,87,1,86,74,3,71,0,0,0,30,1,29,16,1,15,0,0,0
Our Lady of the Lake University,37,0,0,0,1,1,0,2,1,1,10,4,6,0,0,0,24,8,16,0,0,0,0,0,0,1528,9,2,7,11,4,7,139,47,92,1074,299,775,2,0,2,193,79,114,25,13,12,58,15,43
Palo Alto College,82,1,1,0,0,0,0,3,2,1,35,16,19,0,0,0,31,16,15,11,6,5,1,1,0,8671,15,6,9,70,28,42,265,112,153,6534,2505,4029,8,2,6,1609,645,964,132,65,67,23,7,16
Panola College,,,,,,,,,,,,,,,,,,,,,,,,,,2675,10,5,5,13,9,4,567,115,452,342,119,223,1,0,1,1670,589,1081,14,3,11,21,7,14
Paris Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,4999,85,35,50,48,21,27,532,218,314,734,298,436,2,1,1,3532,1421,2111,50,19,31,3,1,2
Parker University,,,,,,,,,,,,,,,,,,,,,,,,,,143,1,0,1,10,6,4,34,15,19,27,7,20,0,0,0,64,20,44,5,2,3,2,1,1
Paul Mitchell the School-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,0,0,1,0,1,78,2,76,71,4,67,1,0,1,100,4,96,15,0,15,0,0,0
Paul Mitchell the School-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,180,0,0,0,0,0,0,21,0,21,46,3,43,0,0,0,89,5,84,6,0,6,18,0,18
Paul Mitchell the School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,272,1,1,0,13,1,12,65,4,61,102,11,91,0,0,0,84,5,79,1,0,1,6,0,6
Paul Mitchell the School-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,0,0,7,0,7,15,0,15,154,20,134,1,0,1,57,2,55,13,1,12,0,0,0
Paul Mitchell the School-Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Quinn College,,,,,,,,,,,,,,,,,,,,,,,,,,424,0,0,0,0,0,0,339,137,202,74,43,31,0,0,0,9,3,6,0,0,0,0,0,0
PCCenter,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,0,0,0,25,4,21,5,0,5,0,0,0,5,2,3,0,0,0,0,0,0
PCI Health Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,404,2,0,2,5,0,5,59,2,57,302,21,281,2,0,2,31,1,30,1,0,1,2,0,2
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,0,0,0,0,0,64,19,45,17,7,10,0,0,0,5,3,2,0,0,0,7,0,7
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pima Medical Institute-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,0,0,1,1,0,3,0,3,86,25,61,0,0,0,3,0,3,1,0,1,0,0,0
Pima Medical Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,917,1,1,0,69,29,40,132,30,102,463,51,412,0,0,0,205,22,183,15,4,11,32,7,25
Pima Medical Institution-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pipo Academy of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,0,1,1,0,32,14,18,0,0,0,0,0,0,0,0,0,0,0,0
Platt College-Edge Tech Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platt College-STVT-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,299,2,0,2,1,1,0,19,10,9,225,109,116,0,0,0,51,24,27,0,0,0,1,0,1
Platt College-STVT-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,0,0,1,1,0,3,0,3,454,103,351,0,0,0,5,0,5,0,0,0,0,0,0
Platt College-STVT-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,512,2,2,0,2,2,0,39,37,2,366,353,13,1,1,0,100,97,3,2,2,0,0,0,0
Prairie View A & M University,133,0,0,0,36,30,6,69,47,22,5,4,1,1,1,0,20,17,3,0,0,0,0,0,0,6925,13,10,3,197,117,80,5931,2302,3629,418,173,245,6,3,3,190,101,89,49,17,32,17,7,10
Preparing People Barber Styling College,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,0,0,0,149,90,59,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
Professional Career Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,0,0,1,1,0,76,49,27,30,25,5,0,0,0,6,5,1,1,1,0,0,0,0
Quest College,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,0,0,4,2,2,55,6,49,93,5,88,2,0,2,45,8,37,0,0,0,22,2,20
Ranger College,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2063,7,1,6,0,0,0,109,74,35,302,128,174,8,5,3,1341,564,777,226,110,116,13,7,6
Remington College-Dallas Campus,,,,,,,,,,,,,,,,,,,,,,,,,,890,2,0,2,22,11,11,277,69,208,416,126,290,1,0,1,155,50,105,17,7,10,0,0,0
Remington College-Fort Worth Campus,,,,,,,,,,,,,,,,,,,,,,,,,,492,5,2,3,8,1,7,153,45,108,157,51,106,1,0,1,157,44,113,9,0,9,2,1,1
Remington College-Houston Southeast Campus,,,,,,,,,,,,,,,,,,,,,,,,,,365,1,0,1,6,0,6,92,21,71,136,24,112,1,0,1,113,11,102,16,4,12,0,0,0
Remington College-North Houston Campus,,,,,,,,,,,,,,,,,,,,,,,,,,543,1,1,0,3,0,3,231,41,190,243,40,203,2,1,1,48,7,41,12,3,9,3,1,2
Rice University,420,0,0,0,52,34,18,8,6,2,22,19,3,0,0,0,336,256,80,1,0,1,0,0,0,3910,4,2,2,934,471,463,253,126,127,546,299,247,2,2,0,1438,821,617,173,71,102,59,26,33
Richland College,,,,,,,,,,,,,,,,,,,,,,,,,,18519,66,31,35,2801,1354,1447,3557,1473,2084,5766,2487,3279,30,14,16,4882,2422,2460,297,128,169,1022,472,550
Rio Grande Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,771,1,0,1,4,1,3,3,0,3,757,174,583,0,0,0,5,1,4,0,0,0,1,1,0
Saint Edward's University,71,0,0,0,1,1,0,1,0,1,4,1,3,0,0,0,65,33,32,0,0,0,0,0,0,4023,20,9,11,123,37,86,148,48,100,1598,570,1028,10,3,7,1503,595,908,155,51,104,103,43,60
Salon & Spa Institute,,,,,,,,,,,,,,,,,,,,,,,,,,64,0,0,0,0,0,0,0,0,0,63,5,58,0,0,0,1,0,1,0,0,0,0,0,0
Salon Boutique Academy,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,5,0,5,9,0,9,16,2,14,1,0,1,13,2,11,0,0,0,0,0,0
Salon Professional Academy of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Houston State University,338,1,1,0,9,4,5,7,4,3,14,8,6,0,0,0,273,176,97,1,0,1,0,0,0,17401,95,36,59,244,105,139,3224,1132,2092,3556,1301,2255,26,12,14,9143,3715,5428,547,201,346,343,147,196
San Antonio College,239,0,0,0,10,4,6,13,4,9,72,33,39,1,1,0,99,61,38,42,14,28,2,0,2,20640,54,27,27,575,236,339,1314,558,756,12456,4962,7494,33,16,17,5353,2309,3044,659,268,391,3,1,2
San Jacinto Community College,,,,,,,,,,,,,,,,,,,,,,,,,,28326,53,22,31,1460,746,714,2646,1044,1602,14838,6444,8394,41,17,24,7647,3454,4193,513,227,286,553,252,301
School of Automotive Machinists & Technology,,,,,,,,,,,,,,,,,,,,,,,,,,212,2,2,0,1,1,0,13,13,0,28,28,0,0,0,0,159,159,0,7,7,0,0,0,0
Schreiner University,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8,0,0,0,0,0,0,1182,1,0,1,12,4,8,45,16,29,407,167,240,0,0,0,666,296,370,37,14,23,14,2,12
Sebring Career Schools-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,0,0,114,17,97,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Sebring Career Schools-Huntsville,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,1,0,1,12,2,10,8,2,6,0,0,0,22,1,21,0,0,0,0,0,0
Seguin Beauty School-New Braunfels,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,1,0,1,10,2,8,0,0,0,15,0,15,0,0,0,0,0,0
Seguin Beauty School-Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,0,0,1,0,1,15,0,15,0,0,0,16,0,16,0,0,0,0,0,0
South Plains College,191,0,0,0,0,0,0,3,1,2,8,5,3,0,0,0,176,95,81,4,1,3,0,0,0,9126,39,18,21,132,71,61,517,239,278,3877,1644,2233,8,6,2,4198,2011,2187,287,141,146,6,1,5
South Texas Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,0,0,0,6,6,0,37,24,13,0,0,0,3,3,0,0,0,0,1,1,0
South Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,34371,18,10,8,269,129,140,92,40,52,32312,14164,18148,17,8,9,988,473,515,62,32,30,611,261,350
South Texas College of Law Houston,45,0,0,0,1,1,0,5,1,4,2,0,2,0,0,0,37,26,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
South Texas Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,0,0,0,0,0,0,0,0,134,13,121,0,0,0,0,0,0,0,0,0,0,0,0
South Texas Vocational Technical Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,261,0,0,0,0,0,0,1,1,0,256,57,199,0,0,0,4,1,3,0,0,0,0,0,0
South Texas Vocational Technical Institute-Weslaco,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,0,0,0,0,0,0,0,0,367,160,207,0,0,0,5,2,3,0,0,0,0,0,0
South University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,301,2,1,1,12,3,9,63,20,43,93,27,66,1,1,0,121,38,83,1,1,0,7,0,7
Southeast Texas Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,105,1,0,1,3,0,3,6,0,6,10,2,8,0,0,0,85,2,83,0,0,0,0,0,0
Southern Careers Institute-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,386,2,0,2,3,2,1,56,12,44,245,35,210,0,0,0,68,9,59,7,2,5,5,1,4
Southern Careers Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,564,0,0,0,0,0,0,3,0,3,543,194,349,0,0,0,17,8,9,1,1,0,0,0,0
Southern Careers Institute-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,382,1,1,0,3,1,2,19,6,13,278,45,233,0,0,0,79,15,64,0,0,0,2,0,2
Southern Careers Institute-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,0,0,1,0,1,3,1,2,409,161,248,1,0,1,14,5,9,0,0,0,0,0,0
Southern Careers Institute-Pharr,,,,,,,,,,,,,,,,,,,,,,,,,,524,0,0,0,4,1,3,3,2,1,512,130,382,1,1,0,4,3,1,0,0,0,0,0,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,482,0,0,0,4,1,3,43,10,33,377,54,323,0,0,0,53,4,49,4,0,4,1,1,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,394,0,0,0,2,0,2,41,23,18,281,128,153,0,0,0,59,26,33,7,4,3,4,4,0
Southern Careers Institute-Waco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Methodist University,376,0,0,0,37,30,7,13,7,6,18,14,4,0,0,0,302,218,84,1,1,0,0,0,0,6411,23,10,13,429,212,217,297,150,147,730,355,375,9,5,4,4186,2065,2121,230,106,124,3,0,3
Southern Texas Careers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,0,0,0,0,0,1,1,0,85,1,84,0,0,0,0,0,0,0,0,0,0,0,0
Southwest Collegiate Institute for the Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,0,0,1,0,1,14,6,8,38,20,18,1,1,0,34,14,20,5,3,2,0,0,0
Southwest School of Business and Technical Careers-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,0,0,0,0,0,18,0,18,58,8,50,0,0,0,14,2,12,0,0,0,0,0,0
Southwest Texas Junior College,33,0,0,0,1,0,1,0,0,0,12,10,2,0,0,0,20,8,12,0,0,0,0,0,0,5661,50,17,33,21,12,9,64,45,19,4692,1896,2796,2,1,1,748,371,377,27,14,13,57,33,24
Southwest University at El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,1469,0,0,0,1,0,1,28,16,12,1395,488,907,2,2,0,41,15,26,0,0,0,2,1,1
Southwestern Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,778,3,1,2,24,12,12,102,40,62,320,143,177,19,9,10,162,76,86,27,15,12,16,6,10
Southwestern Assemblies of God University,,,,,,,,,,,,,,,,,,,,,,,,,,1661,26,14,12,14,4,10,181,125,56,345,159,186,6,2,4,1047,478,569,25,8,17,12,6,6
Southwestern Baptist Theological Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwestern Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,150,0,0,0,0,0,0,99,49,50,19,14,5,0,0,0,2,1,1,4,4,0,0,0,0
Southwestern University,82,1,1,0,2,1,1,2,1,1,7,4,3,0,0,0,67,36,31,0,0,0,1,1,0,1515,3,2,1,62,18,44,73,38,35,328,131,197,1,1,0,933,406,527,60,30,30,24,14,10
St Philip's College,100,1,0,1,0,0,0,15,8,7,28,15,13,0,0,0,36,22,14,19,11,8,1,1,0,11198,40,19,21,284,117,167,1100,425,675,6084,2673,3411,22,11,11,3157,1345,1812,337,150,187,59,32,27
St. Mary's University,134,1,1,0,10,9,1,3,2,1,17,12,5,2,2,0,100,63,37,0,0,0,0,0,0,2309,9,6,3,54,20,34,73,35,38,1608,678,930,3,1,2,337,168,169,9,5,4,43,21,22
Star College of Cosmetology 2,,,,,,,,,,,,,,,,,,,,,,,,,,77,0,0,0,0,0,0,22,1,21,12,0,12,0,0,0,43,1,42,0,0,0,0,0,0
Stephen F Austin State University,271,1,0,1,1,1,0,6,5,1,12,6,6,0,0,0,243,159,84,8,3,5,0,0,0,10899,50,18,32,124,46,78,2169,752,1417,1746,608,1138,3,0,3,6254,2383,3871,348,138,210,133,60,73
Strand Institute of Beauty & Esthetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strayer University-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,1368,6,0,6,15,7,8,744,201,543,219,91,128,2,1,1,278,123,155,51,17,34,43,13,30
Sul Ross State University,57,1,1,0,1,1,0,1,1,0,10,7,3,0,0,0,43,28,15,1,0,1,0,0,0,2147,10,6,4,8,4,4,145,106,39,1414,526,888,2,1,1,506,248,258,36,23,13,20,8,12
Tarleton State University,120,2,2,0,5,4,1,0,0,0,6,5,1,0,0,0,106,73,33,1,1,0,0,0,0,10750,70,29,41,123,50,73,866,323,543,1916,709,1207,11,8,3,7348,2868,4480,305,119,186,87,46,41
Tarrant County College District,328,6,1,5,22,13,9,42,15,27,31,18,13,0,0,0,226,106,120,1,0,1,0,0,0,51688,226,103,123,3027,1476,1551,9249,3335,5914,15755,6386,9369,110,57,53,21073,9378,11695,1245,545,700,604,276,328
Temple College,74,0,0,0,2,1,1,0,0,0,5,1,4,0,0,0,65,30,35,0,0,0,0,0,0,5716,44,13,31,111,47,64,981,317,664,1455,499,956,23,15,8,2982,1038,1944,25,11,14,88,28,60
Texarkana College,46,0,0,0,0,0,0,3,1,2,2,1,1,0,0,0,40,12,28,1,1,0,0,0,0,4165,23,8,15,52,21,31,964,282,682,269,119,150,5,3,2,2652,1053,1599,156,67,89,24,6,18
Texas A & M International University,73,0,0,0,15,11,4,1,1,0,23,18,5,0,0,0,31,19,12,0,0,0,0,0,0,6375,3,2,1,29,14,15,22,12,10,6032,2403,3629,5,2,3,128,55,73,19,7,12,17,10,7
