name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Lincoln College of Technology-Grand Prairie,,,,,,,,,,,,,,,,,,,,,,,,,,947,2,2,0,10,10,0,133,129,4,380,368,12,3,2,1,382,375,7,22,21,1,15,14,1
Lone Star College System,,,,,,,,,,,,,,,,,,,,,,,,,,69395,168,67,101,4198,2014,2184,12094,4002,8092,23751,9714,14037,0,0,0,23615,9917,13698,1997,846,1151,2273,1000,1273
Lubbock Christian University,56,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,54,30,24,0,0,0,0,0,0,1439,8,3,5,8,4,4,83,36,47,333,129,204,2,0,2,976,374,602,0,0,0,0,0,0
M T Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,110,0,0,0,11,10,1,38,33,5,32,26,6,0,0,0,25,25,0,1,1,0,3,3,0
Manuel and Theresa's School of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel and Theresa's School of Hair Design-Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,0,0,0,0,0,8,1,7,14,0,14,0,0,0,3,1,2,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,1,0,1,3,0,3,19,3,16,0,0,0,7,1,6,0,0,0,0,0,0
McAllen Careers Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McLennan Community College,102,0,0,0,2,2,0,6,1,5,4,2,2,0,0,0,90,35,55,0,0,0,0,0,0,8294,21,8,13,118,49,69,1156,323,833,2142,759,1383,4,0,4,4602,1599,3003,213,83,130,36,23,13
McMurry University,46,1,1,0,1,0,1,0,0,0,3,1,2,0,0,0,41,31,10,0,0,0,0,0,0,1003,12,6,6,14,4,10,181,116,65,216,117,99,1,1,0,563,267,296,10,4,6,2,2,0
MediaTech Institute-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,191,0,0,0,2,1,1,82,73,9,43,41,2,0,0,0,54,48,6,10,9,1,0,0,0
MediaTech Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,0,3,3,0,67,62,5,19,16,3,0,0,0,12,11,1,2,2,0,0,0,0
Messenger College,,,,,,,,,,,,,,,,,,,,,,,,,,166,1,1,0,1,1,0,91,85,6,12,9,3,0,0,0,51,27,24,5,3,2,5,4,1
Miami International University of Art & Design-Art Institute Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,1139,6,3,3,35,18,17,202,103,99,281,140,141,5,2,3,353,174,179,33,16,17,224,109,115
Michael's Barber & Hair Stylist Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mid Cities Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midland College,,,,,,,,,,,,,,,,,,,,,,,,,,4618,11,5,6,105,48,57,277,117,160,2137,851,1286,6,0,6,1876,811,1065,72,31,41,129,54,75
Midwestern State University,111,1,0,1,6,5,1,2,0,2,4,2,2,0,0,0,89,59,30,2,1,1,1,0,1,5144,41,21,20,137,63,74,717,333,384,808,330,478,14,11,3,2834,1113,1721,162,65,97,40,26,14
Milan Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,0,0,3,0,3,17,5,12,75,10,65,0,0,0,32,2,30,0,0,0,7,2,5
Milan Institute of Cosmetology-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,410,4,1,3,2,0,2,25,4,21,357,23,334,0,0,0,20,0,20,0,0,0,2,1,1
Milan Institute of Cosmetology-San Antonio Military,,,,,,,,,,,,,,,,,,,,,,,,,,210,0,0,0,1,0,1,6,0,6,174,12,162,0,0,0,28,0,28,0,0,0,1,0,1
Milan Institute-Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,178,1,0,1,4,0,4,30,2,28,97,6,91,0,0,0,42,5,37,0,0,0,1,0,1
Milan Institute-San Antonio Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,302,2,0,2,5,0,5,42,3,39,206,17,189,1,0,1,41,3,38,0,0,0,5,0,5
Mission Beauty Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,8950,29,14,15,326,147,179,2212,810,1402,5083,2188,2895,4,3,1,963,474,489,81,40,41,235,112,123
Mystros Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,0,0,2,1,1,80,24,56,27,7,20,0,0,0,79,24,55,13,4,9,6,1,5
National American University-Career Point College Teachout Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,215,0,0,0,0,0,0,43,12,31,45,12,33,0,0,0,105,21,84,20,6,14,2,1,1
National American University-Killeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Mesquite,,,,,,,,,,,,,,,,,,,,,,,,,,203,1,1,0,0,0,0,138,31,107,11,4,7,0,0,0,33,6,27,20,6,14,0,0,0
National American University-Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,242,0,0,0,0,0,0,203,67,136,9,1,8,0,0,0,22,8,14,8,3,5,0,0,0
Natural Images Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navarro College,,,,,,,,,,,,,,,,,,,,,,,,,,9999,62,22,40,74,31,43,2109,922,1187,1795,707,1088,21,11,10,5710,2299,3411,97,39,58,0,0,0
Neecee's Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,0,0,0,8,0,8,5,1,4,0,0,0,8,0,8,0,0,0,0,0,0
Neilson Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,48,0,0,0,0,0,0,1,0,1,47,1,46,0,0,0,0,0,0,0,0,0,0,0,0
North American University,,,,,,,,,,,,,,,,,,,,,,,,,,422,1,1,0,17,9,8,49,20,29,82,42,40,0,0,0,46,27,19,2,0,2,2,1,1
North Central Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,10169,63,24,39,213,106,107,933,371,562,1990,822,1168,18,7,11,6479,2762,3717,304,124,180,42,21,21
North Lake College,,,,,,,,,,,,,,,,,,,,,,,,,,10744,40,14,26,1215,601,614,2074,881,1193,3992,1754,2238,20,8,12,2741,1361,1380,124,55,69,483,250,233
Northeast Lakeview College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast Texas Community College,,,,,,,,,,,,,,,,,,,,,,,,,,3186,17,9,8,23,9,14,415,151,264,805,332,473,1,0,1,1730,630,1100,84,32,52,3,2,1
Northwest Educational Center,,,,,,,,,,,,,,,,,,,,,,,,,,224,0,0,0,1,0,1,61,4,57,139,10,129,0,0,0,4,1,3,2,0,2,3,0,3
Northwest Vista College,,,,,,,,,,,,,,,,,,,,,,,,,,15797,39,17,22,509,243,266,847,398,449,9050,3972,5078,47,26,21,4413,2065,2348,650,317,333,210,131,79
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,2,0,2,2,0,2,36,4,32,0,0,0,9,2,7,0,0,0,0,0,0
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,0,0,0,4,0,4,49,5,44,0,0,0,6,2,4,0,0,0,0,0,0
Oblate School of Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,298,4,4,0,7,5,2,56,49,7,57,54,3,2,2,0,148,139,9,24,20,4,0,0,0
Odessa College,,,,,,,,,,,,,,,,,,,,,,,,,,5383,28,12,16,77,30,47,219,88,131,3080,1130,1950,4,1,3,1599,625,974,12,2,10,285,109,176
Ogle School Hair Skin Nails-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,135,1,0,1,3,1,2,64,4,60,29,4,25,0,0,0,32,0,32,4,0,4,2,0,2
Ogle School Hair Skin Nails-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,157,1,0,1,1,0,1,73,2,71,51,2,49,0,0,0,24,3,21,4,1,3,3,0,3
Ogle School Hair Skin Nails-Denton,,,,,,,,,,,,,,,,,,,,,,,,,,103,3,0,3,1,0,1,8,0,8,11,0,11,0,0,0,29,3,26,45,0,45,6,0,6
Ogle School Hair Skin Nails-Ft Worth,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,3,0,3,30,1,29,44,0,44,1,0,1,64,1,63,5,0,5,5,1,4
Ogle School Hair Skin Nails-Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,120,1,0,1,1,1,0,20,3,17,38,1,37,0,0,0,50,0,50,5,1,4,5,1,4
Ogle School Hair Skin Nails-North Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,94,1,0,1,2,0,2,38,2,36,22,0,22,0,0,0,26,0,26,5,0,5,0,0,0
Ogle School Hair Skin Nails-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,0,0,1,0,1,11,0,11,94,4,90,0,0,0,20,0,20,3,0,3,0,0,0
Ogle School Hair Skin Nails-Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,160,1,0,1,3,0,3,66,2,64,59,2,57,0,0,0,24,1,23,7,0,7,0,0,0
Our Lady of the Lake University,34,0,0,0,1,1,0,2,1,1,7,3,4,0,0,0,24,9,15,0,0,0,0,0,0,1595,8,2,6,14,5,9,149,56,93,1128,308,820,1,0,1,211,70,141,19,9,10,51,16,35
Palo Alto College,,,,,,,,,,,,,,,,,,,,,,,,,,8376,26,15,11,89,40,49,243,103,140,5793,2185,3608,14,8,6,1787,746,1041,145,63,82,274,133,141
Panola College,,,,,,,,,,,,,,,,,,,,,,,,,,2564,12,5,7,11,5,6,550,124,426,251,108,143,0,0,0,1640,606,1034,37,8,29,0,0,0
Paris Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,5086,97,42,55,44,18,26,566,235,331,631,250,381,3,1,2,3683,1451,2232,48,15,33,2,2,0
Parker University,,,,,,,,,,,,,,,,,,,,,,,,,,229,3,0,3,11,8,3,64,21,43,42,16,26,0,0,0,102,33,69,4,0,4,3,2,1
Paul Mitchell the School-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,268,1,0,1,6,0,6,53,2,51,62,0,62,0,0,0,119,3,116,26,1,25,1,0,1
Paul Mitchell the School-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,166,0,0,0,1,0,1,22,1,21,44,3,41,0,0,0,89,6,83,7,1,6,3,1,2
Paul Mitchell the School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,328,0,0,0,16,2,14,62,6,56,98,26,72,5,0,5,140,8,132,4,0,4,3,1,2
Paul Mitchell the School-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,0,0,10,1,9,14,1,13,199,20,179,1,0,1,77,8,69,12,2,10,0,0,0
Paul Mitchell the School-Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Quinn College,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,0,0,0,0,0,226,98,128,35,21,14,0,0,0,5,0,5,5,3,2,1,1,0
PCCenter,,,,,,,,,,,,,,,,,,,,,,,,,,41,0,0,0,0,0,0,36,5,31,2,1,1,0,0,0,3,1,2,0,0,0,0,0,0
PCI Health Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,495,1,0,1,13,2,11,105,11,94,305,22,283,0,0,0,63,4,59,2,1,1,5,0,5
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,0,0,0,0,0,65,19,46,9,4,5,0,0,0,10,0,10,0,0,0,1,0,1
Pima Medical Institute-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pima Medical Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,993,5,1,4,78,34,44,157,35,122,483,59,424,0,0,0,221,30,191,10,0,10,39,7,32
Pima Medical Institution-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pipo Academy of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0
Platt College-Edge Tech Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Platt College-STVT-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,210,1,1,0,1,1,0,12,1,11,154,62,92,0,0,0,40,19,21,0,0,0,2,0,2
Platt College-STVT-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,358,1,1,0,2,0,2,0,0,0,347,54,293,0,0,0,8,2,6,0,0,0,0,0,0
Platt College-STVT-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,461,0,0,0,2,2,0,30,28,2,326,306,20,1,1,0,79,73,6,1,1,0,22,20,2
Prairie View A & M University,132,0,0,0,33,29,4,70,48,22,4,3,1,0,0,0,23,18,5,0,0,0,0,0,0,6905,19,12,7,170,110,60,5931,2344,3587,199,85,114,8,2,6,302,159,143,50,14,36,123,49,74
Preparing People Barber Styling College,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,0,0,0,49,39,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Professional Career Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,110,1,1,0,3,3,0,80,67,13,16,16,0,0,0,0,10,9,1,0,0,0,0,0,0
Quest College,,,,,,,,,,,,,,,,,,,,,,,,,,296,1,0,1,5,2,3,76,10,66,142,35,107,1,0,1,71,4,67,0,0,0,0,0,0
Ranger College,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,2031,9,2,7,0,0,0,130,81,49,344,142,202,14,7,7,1361,534,827,122,54,68,4,1,3
Remington College-Dallas Campus,,,,,,,,,,,,,,,,,,,,,,,,,,822,2,1,1,23,14,9,226,76,150,395,112,283,0,0,0,170,54,116,6,2,4,0,0,0
Remington College-Fort Worth Campus,,,,,,,,,,,,,,,,,,,,,,,,,,435,1,0,1,8,2,6,144,48,96,139,38,101,1,0,1,132,43,89,9,1,8,0,0,0
Remington College-Houston Southeast Campus,,,,,,,,,,,,,,,,,,,,,,,,,,342,1,0,1,5,0,5,85,19,66,125,18,107,1,0,1,116,20,96,9,0,9,0,0,0
Remington College-North Houston Campus,,,,,,,,,,,,,,,,,,,,,,,,,,415,1,0,1,1,0,1,170,30,140,186,32,154,2,0,2,46,6,40,8,0,8,1,1,0
Rice University,417,0,0,0,48,32,16,7,5,2,20,17,3,0,0,0,340,259,81,1,0,1,0,0,0,3926,4,1,3,879,432,447,262,124,138,585,296,289,1,1,0,1481,849,632,174,81,93,53,23,30
Richland College,,,,,,,,,,,,,,,,,,,,,,,,,,19343,63,33,30,2797,1341,1456,3997,1568,2429,5874,2587,3287,16,7,9,5337,2593,2744,251,127,124,874,402,472
Rio Grande Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,524,0,0,0,1,0,1,1,0,1,516,120,396,0,0,0,6,0,6,0,0,0,0,0,0
Saint Edward's University,67,0,0,0,1,1,0,1,0,1,2,0,2,0,0,0,63,36,27,0,0,0,0,0,0,4003,17,7,10,129,36,93,169,65,104,1593,558,1035,8,2,6,1520,589,931,129,39,90,93,43,50
Salon & Spa Institute,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,0,0,0,0,0,0,0,68,3,65,0,0,0,0,0,0,0,0,0,0,0,0
Salon Boutique Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salon Professional Academy of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Houston State University,332,1,1,0,9,4,5,5,3,2,13,8,5,0,0,0,272,177,95,0,0,0,0,0,0,16819,77,28,49,215,98,117,3153,1130,2023,3176,1202,1974,28,10,18,9083,3799,5284,503,197,306,369,154,215
San Antonio College,,,,,,,,,,,,,,,,,,,,,,,,,,21280,63,30,33,602,263,339,1341,571,770,12506,5085,7421,33,19,14,5949,2500,3449,667,278,389,21,18,3
San Jacinto Community College,,,,,,,,,,,,,,,,,,,,,,,,,,27911,47,17,30,1370,667,703,2693,1067,1626,13794,5986,7808,35,13,22,7960,3614,4346,589,274,315,925,452,473
School of Automotive Machinists & Technology,,,,,,,,,,,,,,,,,,,,,,,,,,185,1,1,0,2,2,0,14,14,0,23,23,0,2,2,0,137,137,0,5,5,0,0,0,0
Schreiner University,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,13,8,0,0,0,0,0,0,1062,1,0,1,7,2,5,37,21,16,334,142,192,0,0,0,635,278,357,40,14,26,0,0,0
Sebring Career Schools-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,0,90,10,80,0,0,0,1,0,1,0,0,0,4,0,4,0,0,0,0,0,0
Sebring Career Schools-Huntsville,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,1,0,1,8,2,6,6,3,3,0,0,0,23,0,23,0,0,0,0,0,0
Seguin Beauty School-New Braunfels,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,0,0,0,0,0,0,0,0,17,2,15,0,0,0,18,0,18,0,0,0,0,0,0
Seguin Beauty School-Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,16,2,14,0,0,0,20,1,19,0,0,0,0,0,0
South Plains College,,,,,,,,,,,,,,,,,,,,,,,,,,9661,45,19,26,134,72,62,607,268,339,3882,1561,2321,10,7,3,4924,2363,2561,0,0,0,0,0,0
South Texas Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,0,0,0,0,0,0,33,28,5,0,0,0,2,2,0,0,0,0,5,4,1
South Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,30180,14,6,8,260,122,138,89,45,44,28206,12144,16062,16,10,6,871,405,466,59,32,27,663,286,377
South Texas College of Law Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Texas Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,0,0,0,0,0,0,0,144,13,131,0,0,0,0,0,0,0,0,0,0,0,0
South Texas Vocational Technical Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,212,1,0,1,0,0,0,0,0,0,203,51,152,0,0,0,5,2,3,0,0,0,3,3,0
South Texas Vocational Technical Institute-Weslaco,,,,,,,,,,,,,,,,,,,,,,,,,,317,0,0,0,0,0,0,1,1,0,303,120,183,0,0,0,5,1,4,0,0,0,8,6,2
South University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,218,0,0,0,8,5,3,46,17,29,55,23,32,3,1,2,101,38,63,0,0,0,5,1,4
Southeast Texas Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,0,0,1,0,1,5,0,5,3,0,3,0,0,0,91,3,88,0,0,0,0,0,0
Southern Careers Institute-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,0,0,1,1,0,37,11,26,234,36,198,0,0,0,67,10,57,2,0,2,13,2,11
Southern Careers Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,497,0,0,0,0,0,0,0,0,0,486,139,347,0,0,0,6,2,4,1,0,1,4,1,3
Southern Careers Institute-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,314,2,0,2,6,0,6,15,1,14,205,30,175,0,0,0,83,15,68,3,0,3,0,0,0
Southern Careers Institute-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,0,0,0,0,0,0,0,0,361,58,303,0,0,0,7,1,6,0,0,0,1,0,1
Southern Careers Institute-Pharr,,,,,,,,,,,,,,,,,,,,,,,,,,470,2,0,2,1,1,0,1,1,0,456,135,321,0,0,0,8,3,5,1,1,0,1,1,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,636,1,0,1,5,2,3,39,12,27,523,85,438,0,0,0,65,10,55,3,0,3,0,0,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,512,2,0,2,2,0,2,53,23,30,388,127,261,1,0,1,64,26,38,1,1,0,1,0,1
Southern Careers Institute-Waco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Methodist University,367,0,0,0,37,30,7,11,7,4,19,15,4,0,0,0,295,209,86,1,1,0,0,0,0,6391,18,12,6,417,201,216,317,160,157,746,374,372,10,7,3,4204,2064,2140,212,93,119,14,6,8
Southern Texas Careers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,32,2,30,0,0,0,5,0,5,0,0,0,0,0,0
Southwest Collegiate Institute for the Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,115,1,1,0,3,2,1,16,8,8,37,20,17,1,1,0,24,7,17,4,2,2,1,1,0
Southwest School of Business and Technical Careers-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,144,0,0,0,1,0,1,28,2,26,69,6,63,0,0,0,46,3,43,0,0,0,0,0,0
Southwest Texas Junior College,25,0,0,0,0,0,0,0,0,0,9,7,2,0,0,0,16,8,8,0,0,0,0,0,0,5572,45,15,30,24,9,15,56,34,22,4686,1845,2841,3,1,2,684,325,359,24,11,13,50,24,26
Southwest University at El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,1337,0,0,0,3,0,3,34,17,17,1260,505,755,0,0,0,38,16,22,0,0,0,2,2,0
Southwestern Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,797,2,1,1,48,19,29,123,45,78,342,135,207,12,2,10,194,88,106,33,18,15,9,5,4
Southwestern Assemblies of God University,,,,,,,,,,,,,,,,,,,,,,,,,,1666,24,11,13,16,7,9,185,125,60,340,151,189,6,2,4,1053,490,563,20,10,10,14,5,9
Southwestern Baptist Theological Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwestern Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,164,2,1,1,0,0,0,128,68,60,11,5,6,0,0,0,4,2,2,3,3,0,0,0,0
Southwestern University,87,1,1,0,3,1,2,1,0,1,6,3,3,0,0,0,75,43,32,0,0,0,1,1,0,1538,6,2,4,50,20,30,70,32,38,297,127,170,3,2,1,993,410,583,39,21,18,10,3,7
St Philip's College,,,,,,,,,,,,,,,,,,,,,,,,,,10514,47,26,21,283,144,139,1099,414,685,5414,2367,3047,24,9,15,3053,1356,1697,334,138,196,215,129,86
St. Mary's University,135,1,1,0,9,9,0,4,3,1,17,11,6,2,2,0,101,65,36,0,0,0,0,0,0,2322,9,4,5,56,21,35,81,31,50,1602,658,944,6,2,4,351,170,181,6,3,3,68,29,39
Star College of Cosmetology 2,,,,,,,,,,,,,,,,,,,,,,,,,,100,2,0,2,2,0,2,26,0,26,13,1,12,0,0,0,57,2,55,0,0,0,0,0,0
Stephen F Austin State University,,,,,,,,,,,,,,,,,,,,,,,,,,11024,58,27,31,114,49,65,2339,798,1541,1663,589,1074,6,1,5,6263,2400,3863,300,115,185,204,86,118
Strand Institute of Beauty & Esthetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strayer University-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,1220,6,2,4,22,10,12,619,184,435,208,88,120,6,4,2,268,136,132,43,21,22,43,20,23
Sul Ross State University,62,1,1,0,1,1,0,1,1,0,11,8,3,0,0,0,47,30,17,1,0,1,0,0,0,2020,6,2,4,7,4,3,137,105,32,1320,486,834,1,0,1,485,241,244,30,21,9,26,8,18
Tarleton State University,121,2,2,0,4,3,1,0,0,0,6,5,1,0,0,0,109,76,33,0,0,0,0,0,0,10217,59,26,33,100,44,56,793,314,479,1616,604,1012,8,6,2,7234,2813,4421,301,124,177,67,38,29
Tarrant County College District,322,5,1,4,22,14,8,38,14,24,25,17,8,0,0,0,231,109,122,1,0,1,0,0,0,50595,231,90,141,2950,1429,1521,9407,3479,5928,14632,5899,8733,107,46,61,21176,9334,11842,1071,445,626,615,270,345
Temple College,67,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,61,31,30,0,0,0,0,0,0,5200,41,15,26,112,51,61,980,302,678,1216,405,811,18,8,10,2751,948,1803,0,0,0,75,27,48
Texarkana College,50,0,0,0,0,0,0,3,1,2,1,1,0,0,0,0,46,16,30,0,0,0,0,0,0,4061,30,11,19,57,24,33,1007,298,709,292,120,172,5,2,3,2525,976,1549,121,44,77,14,5,9
Texas A & M International University,68,0,0,0,13,9,4,1,1,0,20,17,3,0,0,0,31,18,13,0,0,0,0,0,0,6741,4,3,1,39,24,15,36,23,13,6375,2602,3773,3,1,2,126,61,65,17,7,10,14,6,8
Texas A & M University-College Station,1541,3,2,1,237,193,44,51,33,18,90,63,27,0,0,0,1142,868,274,4,4,0,9,9,0,47093,132,80,52,2569,1421,1148,1306,574,732,9715,4793,4922,47,28,19,31049,16022,15027,1448,761,687,106,63,43
Texas A & M University-Commerce,,,,,,,,,,,,,,,,,,,,,,,,,,7374,40,22,18,120,45,75,1560,673,887,1179,463,716,15,6,9,3773,1454,2319,344,153,191,73,35,38
Texas A & M University-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,9076,27,14,13,202,92,110,504,187,317,4339,1674,2665,1,1,0,3475,1522,1953,163,68,95,101,50,51
Texas A & M University-Kingsville,209,2,2,0,25,22,3,6,4,2,28,19,9,0,0,0,137,92,45,1,1,0,0,0,0,9744,22,11,11,85,53,32,627,365,262,6692,2955,3737,11,8,3,1928,976,952,62,33,29,100,45,55
Texas A & M University-System Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Central Texas,11,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,9,5,4,0,0,0,0,0,0,1722,10,3,7,38,14,24,439,160,279,364,129,235,14,6,8,734,312,422,82,29,53,41,24,17
Texas A&M University-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texas A&M University-Texarkana,26,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,23,12,11,0,0,0,0,0,0,1393,10,5,5,22,9,13,209,63,146,149,45,104,3,0,3,936,373,563,47,24,23,10,8,2
