name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Laredo Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,130,0,0,0,0,0,0,0,0,0,130,10,120,0,0,0,0,0,0,0,0,0,0,0,0
Laredo CHI Academy Beauty School,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,0,0,0,0,0,0,0,0,78,2,76,0,0,0,0,0,0,0,0,0,0,0,0
Laredo College,131,1,0,1,6,4,2,0,0,0,103,57,46,0,0,0,20,13,7,0,0,0,1,1,0,10200,5,2,3,21,10,11,10,5,5,9948,4405,5543,1,0,1,142,74,68,7,6,1,61,30,31
Lee College,,,,,,,,,,,,,,,,,,,,,,,,,,7516,15,6,9,129,72,57,1062,581,481,3337,1708,1629,0,0,0,2645,1436,1209,195,93,102,125,56,69
LeTourneau University,46,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,42,34,8,1,1,0,0,0,0,2862,19,14,5,28,16,12,182,64,118,207,89,118,3,2,1,1323,790,533,122,68,54,868,441,427
Lincoln College of Technology-Grand Prairie,,,,,,,,,,,,,,,,,,,,,,,,,,1339,7,7,0,8,8,0,247,238,9,566,547,19,0,0,0,418,398,20,35,34,1,58,54,4
Lone Star College System,,,,,,,,,,,,,,,,,,,,,,,,,,74300,134,65,69,5373,2569,2804,9476,3287,6189,30098,11993,18105,0,0,0,22271,9243,13028,2567,1029,1538,1620,697,923
Lubbock Christian University,57,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,53,27,26,0,0,0,0,0,0,1473,18,6,12,19,10,9,51,25,26,313,105,208,5,2,3,984,397,587,0,0,0,51,20,31
M T Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,0,0,3,3,0,90,76,14,45,40,5,0,0,0,31,29,2,0,0,0,2,2,0
Manuel and Theresa's School of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,2,0,2,3,0,3,0,0,0,2,0,2,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,0,0,10,1,9,9,1,8,0,0,0,13,0,13,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0,0,1,0,1,10,2,8,0,0,0,5,0,5,0,0,0,0,0,0
McAllen Careers Institute,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0
McLennan Community College,118,0,0,0,2,1,1,3,0,3,4,2,2,0,0,0,109,39,70,0,0,0,0,0,0,8705,24,11,13,126,66,60,1050,312,738,2978,961,2017,6,2,4,4146,1477,2669,297,105,192,78,29,49
McMurry University,45,0,0,0,1,0,1,0,0,0,3,1,2,0,0,0,41,29,12,0,0,0,0,0,0,1166,6,3,3,10,3,7,165,97,68,333,162,171,2,0,2,556,247,309,38,20,18,15,4,11
MediaTech Institute-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,223,1,0,1,2,2,0,122,98,24,36,28,8,1,1,0,59,52,7,2,2,0,0,0,0
MediaTech Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,103,0,0,0,1,0,1,78,65,13,9,6,3,0,0,0,14,14,0,0,0,0,1,1,0
Messenger College,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,34,12,22,2,2,0,2,1,1
Miami International University of Art & Design-Art Institute Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,516,6,3,3,18,3,15,153,81,72,123,63,60,5,1,4,161,78,83,0,0,0,42,23,19
Michael's Barber & Hair Stylist Academy,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,2,2,0,9,7,2,9,7,2,0,0,0,1,1,0,0,0,0,0,0,0
Mid Cities Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,0,0,0,20,16,4,25,20,5,0,0,0,4,3,1,0,0,0,0,0,0
Midland College,,,,,,,,,,,,,,,,,,,,,,,,,,5115,21,7,14,100,47,53,297,105,192,1956,707,1249,2,0,2,1599,670,929,45,16,29,995,441,554
Midwestern State University,122,1,0,1,5,3,2,1,0,1,3,2,1,0,0,0,97,56,41,1,1,0,1,0,1,5226,38,11,27,142,71,71,760,315,445,1071,402,669,10,6,4,2431,875,1556,225,77,148,52,22,30
Milan Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,43,0,0,0,2,0,2,9,4,5,17,2,15,0,0,0,13,0,13,1,0,1,1,0,1
Milan Institute of Cosmetology-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,294,2,0,2,1,0,1,18,0,18,249,5,244,0,0,0,19,1,18,3,0,3,2,0,2
Milan Institute of Cosmetology-San Antonio Military,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,0,0,0,0,18,2,16,89,2,87,0,0,0,10,0,10,1,0,1,1,0,1
Milan Institute-Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,69,1,0,1,0,0,0,12,1,11,39,2,37,0,0,0,16,0,16,1,0,1,0,0,0
Milan Institute-San Antonio Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,223,0,0,0,1,0,1,48,2,46,132,9,123,0,0,0,31,3,28,10,2,8,1,0,1
Mission Beauty Institute,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,2,1,1,0,0,0,20,1,19,0,0,0,0,0,0,0,0,0,0,0,0
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,0,0,0,8,8,0,14,9,5,0,0,0,2,1,1,0,0,0,0,0,0
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,12210,26,4,22,500,254,246,2426,871,1555,7660,3101,4559,1,1,0,990,468,522,177,73,104,378,155,223
Mystros Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,35,1,1,0,0,0,0,22,14,8,7,7,0,0,0,0,2,2,0,0,0,0,3,2,1
National American University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Career Point College Teachout Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,13,2,11,5,0,5,0,0,0,7,1,6,0,0,0,0,0,0
National American University-Killeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Mesquite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Images Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,0,1,0,1,9,0,9,24,0,24,0,0,0,29,0,29,0,0,0,0,0,0
Navarro College,,,,,,,,,,,,,,,,,,,,,,,,,,8173,37,21,16,80,31,49,1319,556,763,1589,568,1021,23,11,12,4654,1801,2853,298,127,171,118,49,69
Neecee's Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,0,0,0,0,0,10,5,5,24,12,12,0,0,0,11,1,10,1,0,1,1,1,0
Neilson Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North American University,,,,,,,,,,,,,,,,,,,,,,,,,,273,0,0,0,10,4,6,38,37,1,44,20,24,0,0,0,38,27,11,14,8,6,4,3,1
North Central Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,9577,68,32,36,352,165,187,722,274,448,2416,1010,1406,9,3,6,5327,2304,3023,371,158,213,41,22,19
North Lake College,,,,,,,,,,,,,,,,,,,,,,,,,,11310,32,18,14,1510,710,800,1977,701,1276,4981,2106,2875,20,9,11,1946,968,978,224,95,129,554,245,309
Northeast Lakeview College,48,0,0,0,0,0,0,1,1,0,10,2,8,0,0,0,29,13,16,8,4,4,0,0,0,6540,23,11,12,184,73,111,691,313,378,3242,1392,1850,13,3,10,2023,921,1102,323,147,176,41,22,19
Northeast Texas Community College,,,,,,,,,,,,,,,,,,,,,,,,,,2988,15,3,12,35,18,17,313,94,219,930,344,586,3,0,3,1514,536,978,76,27,49,10,3,7
Northwest Educational Center,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,0,0,1,0,1,50,5,45,151,8,143,0,0,0,8,0,8,5,2,3,2,1,1
Northwest Vista College,102,0,0,0,2,0,2,1,1,0,39,21,18,0,0,0,54,29,25,6,3,3,0,0,0,18010,29,12,17,606,245,361,1079,487,592,11315,4815,6500,26,10,16,3938,1744,2194,738,344,394,248,123,125
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,0,0,0,0,2,0,2,9,2,7,0,0,0,3,0,3,0,0,0,0,0,0
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,0,0,3,0,3,11,1,10,20,1,19,0,0,0,6,0,6,0,0,0,0,0,0
Oblate School of Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,182,1,1,0,2,2,0,40,32,8,43,41,2,1,1,0,82,77,5,13,12,1,0,0,0
Odessa College,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,0,0,0,6828,28,11,17,79,35,44,341,126,215,4469,1672,2797,0,0,0,1753,659,1094,0,0,0,102,43,59
Ogle School Hair Skin Nails-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,268,14,0,14,2,1,1,105,2,103,72,1,71,2,0,2,49,0,49,19,0,19,5,0,5
Ogle School Hair Skin Nails-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,319,14,0,14,1,0,1,130,2,128,104,5,99,1,0,1,40,1,39,17,3,14,12,0,12
Ogle School Hair Skin Nails-Denton,,,,,,,,,,,,,,,,,,,,,,,,,,134,4,0,4,0,0,0,16,2,14,39,3,36,0,0,0,56,3,53,13,0,13,6,1,5
Ogle School Hair Skin Nails-Ft Worth,,,,,,,,,,,,,,,,,,,,,,,,,,278,8,0,8,4,0,4,48,3,45,94,2,92,0,0,0,105,3,102,13,0,13,6,0,6
Ogle School Hair Skin Nails-Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,169,5,1,4,4,0,4,32,1,31,47,1,46,3,0,3,65,0,65,9,0,9,4,0,4
Ogle School Hair Skin Nails-North Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,243,12,0,12,5,0,5,89,2,87,45,0,45,2,0,2,68,2,66,17,0,17,5,0,5
Ogle School Hair Skin Nails-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,338,23,0,23,4,0,4,45,0,45,186,9,177,1,0,1,54,2,52,22,2,20,3,0,3
Ogle School Hair Skin Nails-Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,447,9,0,9,6,0,6,249,5,244,109,4,105,3,0,3,35,2,33,28,0,28,8,0,8
Our Lady of the Lake University,37,0,0,0,2,1,1,1,0,1,11,3,8,0,0,0,23,5,18,0,0,0,0,0,0,1368,5,3,2,5,1,4,88,28,60,1067,314,753,1,0,1,123,51,72,5,2,3,44,15,29
Palo Alto College,63,1,1,0,0,0,0,2,1,1,30,15,15,0,0,0,28,15,13,2,0,2,0,0,0,10763,21,10,11,80,28,52,410,193,217,8445,3245,5200,7,3,4,1483,576,907,216,90,126,93,36,57
Panola College,,,,,,,,,,,,,,,,,,,,,,,,,,2599,8,2,6,23,14,9,484,114,370,390,146,244,0,0,0,1604,621,983,55,18,37,0,0,0
Paris Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,4858,63,23,40,51,17,34,474,179,295,927,380,547,14,4,10,3100,1204,1896,118,51,67,69,21,48
Parker University,,,,,,,,,,,,,,,,,,,,,,,,,,490,2,1,1,15,7,8,146,38,108,98,25,73,1,0,1,183,57,126,12,5,7,28,8,20
Paul Mitchell the School-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,329,3,1,2,3,0,3,82,8,74,88,12,76,1,0,1,132,11,121,17,3,14,3,1,2
Paul Mitchell the School-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,140,3,0,3,5,0,5,17,0,17,40,3,37,0,0,0,71,2,69,1,0,1,2,0,2
Paul Mitchell the School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,418,4,1,3,14,1,13,129,7,122,142,9,133,1,1,0,119,6,113,4,0,4,4,0,4
Paul Mitchell the School-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,292,2,0,2,5,1,4,22,3,19,173,16,157,4,1,3,58,5,53,24,4,20,4,0,4
Paul Mitchell the School-Webster,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,0,0,0,0,0,20,0,20,50,0,50,0,0,0,59,4,55,2,0,2,5,2,3
Paul Quinn College,,,,,,,,,,,,,,,,,,,,,,,,,,554,3,0,3,0,0,0,436,179,257,102,54,48,0,0,0,7,2,5,0,0,0,0,0,0
PCCenter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PCI Health Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,429,0,0,0,10,3,7,99,6,93,288,25,263,0,0,0,24,0,24,7,0,7,1,0,1
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,0,0,0,0,0,61,7,54,44,3,41,0,0,0,6,2,4,0,0,0,0,0,0
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,91,2,0,2,0,0,0,49,7,42,25,1,24,0,0,0,13,2,11,2,0,2,0,0,0
Pima Medical Institute-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,575,2,0,2,4,2,2,16,3,13,479,104,375,0,0,0,58,17,41,12,3,9,4,3,1
Pima Medical Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,989,0,0,0,105,34,71,160,18,142,465,32,433,0,0,0,203,21,182,42,4,38,13,3,10
Pima Medical Institution-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,86,2,0,2,1,1,0,4,1,3,55,5,50,0,0,0,18,2,16,6,1,5,0,0,0
Pipo Academy of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,0,0,0,20,7,13,0,0,0,0,0,0,0,0,0,0,0,0
Platt College-Edge Tech Academy,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,1,0,4,3,1,10,6,4,7,6,1,0,0,0,7,6,1,1,1,0,0,0,0
Platt College-STVT-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,383,1,0,1,2,0,2,21,14,7,258,121,137,1,1,0,84,40,44,13,7,6,3,3,0
Platt College-STVT-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,0,0,0,0,0,1,0,1,328,71,257,0,0,0,44,6,38,1,0,1,3,1,2
Platt College-STVT-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,612,1,0,1,5,4,1,34,33,1,385,360,25,4,4,0,148,137,11,14,13,1,21,21,0
Prairie View A & M University,139,0,0,0,37,29,8,77,49,28,6,5,1,0,0,0,18,15,3,0,0,0,0,0,0,8109,20,8,12,133,82,51,6842,2262,4580,726,265,461,5,2,3,111,61,50,143,53,90,37,20,17
Preparing People Barber Styling College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Professional Career Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quest College,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,0,0,0,0,18,11,7,45,7,38,1,0,1,26,5,21,1,0,1,5,0,5
Ranger College,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2188,8,4,4,9,7,2,94,58,36,591,271,320,0,0,0,1333,543,790,74,35,39,17,12,5
Remington College-Dallas Campus,,,,,,,,,,,,,,,,,,,,,,,,,,620,1,0,1,10,6,4,199,45,154,272,87,185,3,0,3,112,36,76,19,4,15,1,0,1
Remington College-Fort Worth Campus,,,,,,,,,,,,,,,,,,,,,,,,,,463,2,1,1,2,1,1,207,54,153,121,35,86,1,0,1,113,32,81,17,7,10,0,0,0
Remington College-Houston Southeast Campus,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,0,0,2,0,2,79,12,67,90,13,77,0,0,0,57,7,50,5,0,5,9,0,9
Remington College-North Houston Campus,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,0,0,4,2,2,194,19,175,155,17,138,0,0,0,43,7,36,11,1,10,1,0,1
Rice University,425,0,0,0,54,36,18,11,8,3,27,22,5,0,0,0,328,241,87,1,0,1,0,0,0,3989,4,2,2,1054,462,592,293,152,141,644,370,274,6,3,3,1262,704,558,184,87,97,55,31,24
Richland College,,,,,,,,,,,,,,,,,,,,,,,,,,20548,49,14,35,2936,1451,1485,3826,1582,2244,7946,3543,4403,18,10,8,4196,2143,2053,402,198,204,1112,506,606
Rio Grande Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,776,1,1,0,5,2,3,2,1,1,765,123,642,0,0,0,3,1,2,0,0,0,0,0,0
Saint Edward's University,83,0,0,0,3,1,2,2,0,2,10,3,7,0,0,0,67,32,35,1,0,1,0,0,0,3443,21,7,14,102,35,67,129,41,88,1578,529,1049,6,1,5,1238,502,736,94,37,57,39,23,16
Salon & Spa Institute,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,0,0,0,0,0,0,89,3,86,0,0,0,1,0,1,2,0,2,0,0,0
Salon Boutique Academy,,,,,,,,,,,,,,,,,,,,,,,,,,173,1,0,1,4,1,3,41,1,40,65,0,65,1,0,1,60,1,59,1,1,0,0,0,0
Salon Professional Academy of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,0,0,1,0,1,7,0,7,30,2,28,0,0,0,34,0,34,13,2,11,2,0,2
Sam Houston State University,351,1,0,1,36,23,13,8,4,4,21,10,11,0,0,0,283,176,107,2,0,2,0,0,0,18805,122,50,72,377,135,242,3362,1202,2160,4645,1563,3082,21,11,10,9152,3715,5437,604,233,371,303,105,198
San Antonio College,178,1,0,1,6,2,4,11,2,9,54,26,28,1,1,0,98,51,47,7,3,4,0,0,0,19499,65,27,38,540,220,320,1371,556,815,12252,4551,7701,22,10,12,4462,1849,2613,664,275,389,30,18,12
San Jacinto Community College,,,,,,,,,,,,,,,,,,,,,,,,,,32452,56,26,30,1769,868,901,2831,993,1838,19846,7956,11890,32,13,19,6665,2958,3707,607,272,335,339,156,183
School of Automotive Machinists & Technology,,,,,,,,,,,,,,,,,,,,,,,,,,166,3,3,0,1,1,0,13,13,0,42,41,1,1,1,0,102,100,2,4,4,0,0,0,0
Schreiner University,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,7,0,0,0,0,0,0,1257,4,3,1,16,9,7,47,27,20,519,215,304,1,0,1,630,277,353,29,14,15,0,0,0
Sebring Career Schools-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,0,78,8,70,1,0,1,4,0,4,1,0,1,3,1,2,1,0,1,0,0,0
Sebring Career Schools-Huntsville,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,0,0,0,0,10,2,8,10,1,9,0,0,0,19,2,17,0,0,0,0,0,0
Seguin Beauty School-New Braunfels,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,0,0,0,0,0,1,0,1,6,0,6,0,0,0,13,1,12,3,0,3,0,0,0
Seguin Beauty School-Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,0,0,0,13,3,10,0,0,0,14,0,14,1,0,1,0,0,0
South Plains College,175,0,0,0,4,1,3,2,1,1,8,4,4,0,0,0,160,87,73,0,0,0,1,1,0,9212,32,14,18,103,55,48,479,187,292,4503,1683,2820,6,2,4,3848,1767,2081,156,70,86,31,10,21
South Texas Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,50,0,0,0,0,0,0,4,4,0,41,37,4,0,0,0,2,2,0,0,0,0,3,0,3
South Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,33054,19,8,11,246,125,121,126,67,59,31439,13401,18038,4,3,1,759,362,397,57,31,26,401,201,200
South Texas College of Law Houston,47,0,0,0,1,1,0,5,1,4,2,0,2,0,0,0,39,27,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
South Texas Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,218,0,0,0,0,0,0,0,0,0,214,19,195,0,0,0,3,0,3,0,0,0,1,1,0
South Texas Vocational Technical Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,0,0,1,0,1,1,0,1,220,39,181,1,0,1,16,2,14,2,1,1,4,1,3
South Texas Vocational Technical Institute-Weslaco,,,,,,,,,,,,,,,,,,,,,,,,,,389,0,0,0,0,0,0,0,0,0,342,144,198,0,0,0,45,25,20,0,0,0,2,1,1
South University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,348,3,0,3,23,8,15,99,18,81,105,28,77,6,5,1,107,22,85,0,0,0,3,2,1
Southeast Texas Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,0,0,1,0,1,13,1,12,0,0,0,0,0,0,83,0,83,1,0,1,0,0,0
Southern Careers Institute-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,596,3,1,2,6,6,0,90,59,31,252,101,151,3,3,0,207,125,82,24,14,10,11,4,7
Southern Careers Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,236,0,0,0,1,1,0,1,1,0,177,51,126,0,0,0,57,16,41,0,0,0,0,0,0
Southern Careers Institute-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,206,1,0,1,4,0,4,13,3,10,122,17,105,0,0,0,66,13,53,0,0,0,0,0,0
Southern Careers Institute-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,0,0,0,0,0,0,0,0,196,75,121,0,0,0,146,92,54,0,0,0,0,0,0
Southern Careers Institute-Pharr,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,0,0,0,0,0,0,0,0,387,157,230,0,0,0,34,13,21,0,0,0,1,1,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,0,0,0,0,0,94,17,77,252,47,205,0,0,0,54,11,43,0,0,0,0,0,0
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,438,8,4,4,62,40,22,89,60,29,261,181,80,10,6,4,8,5,3,0,0,0,0,0,0
Southern Careers Institute-Waco,,,,,,,,,,,,,,,,,,,,,,,,,,68,0,0,0,0,0,0,14,9,5,32,12,20,0,0,0,16,10,6,6,5,1,0,0,0
Southern Methodist University,375,0,0,0,43,37,6,13,7,6,21,16,5,0,0,0,283,199,84,1,1,0,0,0,0,6710,12,4,8,473,229,244,295,161,134,813,382,431,1,0,1,4326,2233,2093,270,120,150,30,18,12
Southern Texas Careers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,0,0,0,0,0,0,0,0,34,0,34,0,0,0,4,0,4,0,0,0,0,0,0
Southwest Collegiate Institute for the Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,0,1,0,1,10,9,1,31,19,12,0,0,0,14,7,7,2,1,1,0,0,0
Southwest School of Business and Technical Careers-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,0,0,0,0,0,9,1,8,14,1,13,0,0,0,6,0,6,0,0,0,0,0,0
Southwest Texas Junior College,24,0,0,0,1,0,1,0,0,0,10,8,2,0,0,0,13,6,7,0,0,0,0,0,0,6911,31,9,22,26,12,14,62,39,23,5902,2356,3546,4,1,3,747,332,415,38,20,18,101,40,61
Southwest University at El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1,0,1,8,3,5,61,34,27,1262,493,769,1,1,0,106,53,53,2,2,0,8,5,3
Southwestern Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,673,2,1,1,32,11,21,85,42,43,301,112,189,7,6,1,156,60,96,30,11,19,20,5,15
Southwestern Assemblies of God University,,,,,,,,,,,,,,,,,,,,,,,,,,1683,77,31,46,15,7,8,206,136,70,325,132,193,8,5,3,976,442,534,52,23,29,4,4,0
Southwestern Baptist Theological Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,456,1,1,0,29,15,14,8,8,0,33,18,15,0,0,0,197,125,72,6,3,3,154,153,1
Southwestern Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,0,0,0,0,0,97,50,47,5,1,4,0,0,0,1,0,1,3,0,3,0,0,0
Southwestern University,76,1,1,0,3,1,2,2,1,1,8,4,4,0,0,0,60,28,32,1,1,0,1,1,0,1511,5,4,1,58,14,44,84,40,44,349,158,191,1,1,0,918,419,499,62,31,31,13,7,6
St Philip's College,67,1,0,1,0,0,0,6,5,1,20,9,11,0,0,0,30,16,14,10,4,6,0,0,0,12962,41,22,19,274,109,165,1283,488,795,7756,3311,4445,16,5,11,2800,1291,1509,425,175,250,346,191,155
St. Mary's University,137,1,1,0,10,9,1,4,3,1,19,13,6,1,1,0,95,59,36,0,0,0,1,1,0,2270,5,4,1,52,21,31,70,29,41,1542,647,895,1,0,1,336,168,168,27,11,16,98,45,53
Star College of Cosmetology 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephen F Austin State University,269,2,0,2,3,1,2,11,8,3,14,8,6,0,0,0,229,145,84,7,2,5,1,1,0,11494,57,17,40,145,50,95,1607,570,1037,2242,773,1469,6,3,3,6819,2550,4269,422,156,266,124,44,80
Strand Institute of Beauty & Esthetics,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,0,0,0,0,0,2,0,2,16,0,16,0,0,0,23,0,23,7,0,7,1,0,1
Strayer University-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,2796,11,0,11,24,7,17,1697,327,1370,414,115,299,11,6,5,496,152,344,83,14,69,50,13,37
Sul Ross State University,40,0,0,0,1,1,0,0,0,0,9,6,3,0,0,0,28,16,12,0,0,0,0,0,0,1849,10,1,9,8,3,5,102,68,34,1237,430,807,1,0,1,418,203,215,55,34,21,17,8,9
Tarleton State University,158,3,2,1,10,7,3,5,3,2,12,8,4,0,0,0,122,76,46,1,1,0,4,3,1,11350,47,11,36,149,59,90,884,375,509,2426,823,1603,14,8,6,7292,2820,4472,417,160,257,62,30,32
Tarrant County College District,312,6,1,5,22,10,12,43,13,30,25,14,11,0,0,0,214,93,121,1,0,1,1,1,0,50519,161,67,94,3258,1549,1709,8564,3145,5419,18467,7174,11293,74,32,42,17029,7564,9465,1690,718,972,884,440,444
Temple College,78,0,0,0,1,1,0,2,0,2,2,1,1,0,0,0,71,34,37,0,0,0,0,0,0,4887,21,7,14,107,41,66,702,192,510,1462,480,982,16,4,12,2391,847,1544,14,5,9,173,61,112
