name,tenured_total,ind_tenured,ind_men_tenured,ind_women_tenured,asian_tenured,asian_men_tenured,asian_women_tenured,black_tenured,black_men_tenured,black_women_tenured,his_tenured,his_men_tenured,his_women_tenured,pi_tenured,pi_men_tenured,pi_women_tenured,white_tenured,white_men_tenured,white_women_tenured,multi_tenured,multi_men_tenured,multi_women_tenured,unknown_tenured,unknown_men_tenured,unknown_women_tenured,student_total,ind_student,ind_men_student,ind_women_student,asian_student,asian_men_student,asian_women_student,black_student,black_men_student,black_women_student,his_student,his_men_student,his_women_student,pi_student,pi_men_student,pi_women_student,white_student,white_men_student,white_women_student,multi_student,multi_men_student,multi_women_student,unknown_student,unknown_men_student,unknown_women_student
Laredo Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,109,0,0,0,0,0,0,0,0,0,108,9,99,0,0,0,0,0,0,0,0,0,0,0,0
Laredo CHI Academy Beauty School,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,0,0,0,0,0,0,0,65,4,61,0,0,0,1,0,1,0,0,0,0,0,0
Laredo College,133,1,0,1,4,3,1,1,0,1,104,59,45,0,0,0,22,13,9,0,0,0,1,1,0,10181,5,4,1,21,13,8,7,1,6,9977,4342,5635,1,0,1,119,60,59,2,2,0,36,20,16
Lee College,,,,,,,,,,,,,,,,,,,,,,,,,,7773,18,9,9,127,67,60,1102,614,488,3315,1719,1596,0,0,0,2866,1579,1287,196,95,101,134,70,64
LeTourneau University,42,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,37,30,7,1,1,0,0,0,0,2801,17,13,4,54,25,29,202,63,139,247,119,128,2,1,1,1604,890,714,127,62,65,478,248,230
Lincoln College of Technology-Grand Prairie,,,,,,,,,,,,,,,,,,,,,,,,,,1096,3,3,0,21,21,0,176,164,12,456,444,12,0,0,0,331,321,10,31,31,0,78,72,6
Lone Star College System,,,,,,,,,,,,,,,,,,,,,,,,,,73499,144,62,82,4986,2360,2626,10015,3415,6600,27925,11049,16876,0,0,0,22432,9343,13089,2442,964,1478,1924,846,1078
Lubbock Christian University,59,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,55,27,28,0,0,0,0,0,0,1439,14,4,10,10,6,4,58,30,28,352,120,232,6,1,5,974,400,574,0,0,0,2,0,2
M T Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,176,0,0,0,2,1,1,85,70,15,50,38,12,1,1,0,33,30,3,3,3,0,2,1,1
Manuel and Theresa's School of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,3,0,3,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,0,0,0,0,0,8,0,8,14,0,14,0,0,0,6,0,6,0,0,0,0,0,0
Manuel and Theresa's School of Hair Design-Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,6,0,6,0,0,0,0,0,0
McAllen Careers Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
McLennan Community College,107,0,0,0,2,1,1,4,0,4,4,2,2,0,0,0,97,34,63,0,0,0,0,0,0,8955,29,13,16,148,72,76,1086,308,778,2872,896,1976,4,1,3,4407,1534,2873,316,114,202,93,38,55
McMurry University,44,1,1,0,1,0,1,0,0,0,4,1,3,0,0,0,38,28,10,0,0,0,0,0,0,1128,8,4,4,15,7,8,143,88,55,300,139,161,1,0,1,546,254,292,39,24,15,20,7,13
MediaTech Institute-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,221,2,0,2,2,2,0,121,97,24,33,26,7,2,2,0,56,50,6,3,2,1,2,1,1
MediaTech Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,0,0,1,0,1,82,63,19,14,8,6,0,0,0,18,17,1,1,1,0,0,0,0
Messenger College,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,0,0,0,0,0,2,2,0,9,5,4,0,0,0,29,10,19,3,3,0,2,2,0
Miami International University of Art & Design-Art Institute Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,654,7,3,4,18,8,10,158,71,87,191,93,98,5,0,5,218,109,109,5,1,4,42,28,14
Michael's Barber & Hair Stylist Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mid Cities Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,0,0,0,0,0,7,6,1,14,11,3,0,0,0,3,3,0,0,0,0,0,0,0
Midland College,,,,,,,,,,,,,,,,,,,,,,,,,,5452,21,7,14,117,52,65,284,103,181,2812,1101,1711,7,1,6,1945,815,1130,83,30,53,67,32,35
Midwestern State University,115,1,0,1,7,5,2,1,0,1,3,2,1,0,0,0,91,55,36,1,1,0,1,0,1,5372,40,13,27,158,74,84,796,346,450,1101,433,668,6,4,2,2572,972,1600,195,61,134,42,21,21
Milan Institute of Cosmetology,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,0,0,1,1,0,13,4,9,43,7,36,0,0,0,18,0,18,2,0,2,2,0,2
Milan Institute of Cosmetology-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,276,1,0,1,0,0,0,21,4,17,232,7,225,1,0,1,14,1,13,4,1,3,3,0,3
Milan Institute of Cosmetology-San Antonio Military,,,,,,,,,,,,,,,,,,,,,,,,,,111,0,0,0,0,0,0,14,4,10,90,5,85,0,0,0,6,0,6,0,0,0,0,0,0
Milan Institute-Amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,74,0,0,0,0,0,0,9,0,9,38,3,35,0,0,0,25,1,24,2,0,2,0,0,0
Milan Institute-San Antonio Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,222,1,0,1,2,0,2,38,3,35,129,12,117,4,0,4,35,8,27,11,3,8,2,0,2
Mission Beauty Institute,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,0,0,0,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,11619,23,9,14,597,300,297,2337,824,1513,7051,2896,4155,1,0,1,962,457,505,157,61,96,361,148,213
Mystros Barber Academy,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,2,0,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
National American University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,129,2,0,2,4,1,3,53,4,49,20,1,19,1,0,1,39,8,31,0,0,0,9,0,9
National American University-Career Point College Teachout Site,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,0,0,0,0,0,8,0,8,25,0,25,0,0,0,4,0,4,0,0,0,5,1,4
National American University-Georgetown,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,1,0,1,33,9,24,21,7,14,0,0,0,26,6,20,0,0,0,3,0,3
National American University-Killeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National American University-Mesquite,,,,,,,,,,,,,,,,,,,,,,,,,,180,2,0,2,2,1,1,99,30,69,15,5,10,1,0,1,52,14,38,0,0,0,9,3,6
National American University-Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natural Images Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,56,0,0,0,0,0,0,6,0,6,20,0,20,0,0,0,30,1,29,0,0,0,0,0,0
Navarro College,,,,,,,,,,,,,,,,,,,,,,,,,,8601,42,18,24,83,33,50,1432,595,837,1687,633,1054,25,11,14,4886,1959,2927,272,111,161,98,45,53
Neecee's Barber College,,,,,,,,,,,,,,,,,,,,,,,,,,59,0,0,0,0,0,0,18,10,8,21,14,7,0,0,0,15,5,10,4,2,2,1,1,0
Neilson Beauty College,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,0,0,3,1,2,28,1,27,0,0,0,0,0,0,0,0,0,0,0,0
North American University,,,,,,,,,,,,,,,,,,,,,,,,,,283,0,0,0,10,6,4,33,26,7,51,29,22,0,0,0,26,18,8,17,11,6,3,1,2
North Central Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,10525,72,32,40,346,173,173,834,318,516,2501,1007,1494,14,4,10,5978,2587,3391,359,154,205,152,62,90
North Lake College,,,,,,,,,,,,,,,,,,,,,,,,,,11512,35,17,18,1847,979,868,2043,784,1259,4718,2040,2678,28,14,14,2026,993,1033,199,86,113,523,230,293
Northeast Lakeview College,51,0,0,0,0,0,0,2,1,1,10,2,8,0,0,0,31,13,18,8,4,4,0,0,0,5510,22,10,12,153,76,77,555,271,284,2728,1157,1571,18,8,10,1743,732,1011,274,123,151,14,8,6
Northeast Texas Community College,,,,,,,,,,,,,,,,,,,,,,,,,,3091,19,4,15,33,12,21,307,97,210,948,428,520,5,2,3,1611,601,1010,73,24,49,11,5,6
Northwest Educational Center,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,0,0,0,0,0,49,4,45,130,5,125,0,0,0,13,3,10,7,3,4,31,5,26
Northwest Vista College,102,0,0,0,1,0,1,1,1,0,39,21,18,0,0,0,55,30,25,6,3,3,0,0,0,16293,21,11,10,545,237,308,940,440,500,10284,4296,5988,28,7,21,3643,1673,1970,630,286,344,167,79,88
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,0,0,0,3,0,3,10,1,9,0,0,0,3,0,3,1,0,1,0,0,0
Nuvani Institute,,,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,4,0,4,12,1,11,24,1,23,0,0,0,6,0,6,0,0,0,0,0,0
Oblate School of Theology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ocean Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,136,1,1,0,0,0,0,35,31,4,25,23,2,0,0,0,64,63,1,11,9,2,0,0,0
Odessa College,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,0,0,0,0,0,0,6602,34,13,21,87,37,50,317,115,202,4259,1634,2625,0,0,0,1780,675,1105,0,0,0,69,32,37
Ogle School Hair Skin Nails-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,233,2,0,2,5,0,5,118,2,116,56,1,55,0,0,0,39,3,36,10,0,10,3,0,3
Ogle School Hair Skin Nails-Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,305,2,0,2,1,0,1,127,2,125,109,5,104,0,0,0,40,5,35,15,2,13,11,1,10
Ogle School Hair Skin Nails-Denton,,,,,,,,,,,,,,,,,,,,,,,,,,139,1,0,1,1,0,1,24,2,22,32,1,31,0,0,0,73,4,69,8,1,7,0,0,0
Ogle School Hair Skin Nails-Ft Worth,,,,,,,,,,,,,,,,,,,,,,,,,,279,6,0,6,2,0,2,46,1,45,81,3,78,1,0,1,106,4,102,18,0,18,19,0,19
Ogle School Hair Skin Nails-Hurst,,,,,,,,,,,,,,,,,,,,,,,,,,162,0,0,0,5,0,5,32,1,31,50,1,49,1,0,1,63,4,59,5,0,5,6,1,5
Ogle School Hair Skin Nails-North Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,215,2,0,2,5,0,5,77,2,75,46,1,45,2,0,2,55,3,52,20,0,20,8,0,8
Ogle School Hair Skin Nails-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,283,16,0,16,5,0,5,43,3,40,155,6,149,0,0,0,32,1,31,21,1,20,11,1,10
Ogle School Hair Skin Nails-Stafford,,,,,,,,,,,,,,,,,,,,,,,,,,373,5,0,5,5,0,5,202,6,196,84,1,83,2,0,2,42,4,38,23,0,23,10,0,10
Our Lady of the Lake University,38,0,0,0,1,1,0,2,1,1,11,3,8,0,0,0,24,8,16,0,0,0,0,0,0,1419,8,5,3,8,1,7,114,41,73,1087,325,762,1,0,1,143,55,88,17,7,10,20,8,12
Palo Alto College,66,1,1,0,0,0,0,2,1,1,33,15,18,0,0,0,28,15,13,2,0,2,0,0,0,9852,19,10,9,77,30,47,345,153,192,7694,2970,4724,1,0,1,1415,566,849,163,73,90,124,64,60
Panola College,,,,,,,,,,,,,,,,,,,,,,,,,,2766,9,0,9,19,12,7,569,118,451,410,142,268,1,1,0,1655,568,1087,57,16,41,0,0,0
Paris Junior College,,,,,,,,,,,,,,,,,,,,,,,,,,4959,73,25,48,49,16,33,524,188,336,915,367,548,12,3,9,3185,1304,1881,105,45,60,59,18,41
Parker University,,,,,,,,,,,,,,,,,,,,,,,,,,458,1,0,1,20,12,8,151,36,115,88,23,65,3,0,3,164,44,120,11,4,7,18,4,14
Paul Mitchell the School-Arlington,,,,,,,,,,,,,,,,,,,,,,,,,,328,1,1,0,2,0,2,81,5,76,98,4,94,2,0,2,121,7,114,12,1,11,10,2,8
Paul Mitchell the School-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,140,2,0,2,1,0,1,22,1,21,34,3,31,0,0,0,77,8,69,3,0,3,1,0,1
Paul Mitchell the School-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,471,2,0,2,9,2,7,137,9,128,176,9,167,2,1,1,122,12,110,5,0,5,15,0,15
Paul Mitchell the School-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,272,1,0,1,4,0,4,11,1,10,163,4,159,0,0,0,71,2,69,17,1,16,5,1,4
Paul Mitchell the School-Webster,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,0,0,1,0,1,19,0,19,53,0,53,0,0,0,76,2,74,1,0,1,2,0,2
Paul Quinn College,,,,,,,,,,,,,,,,,,,,,,,,,,550,2,0,2,0,0,0,437,181,256,98,53,45,0,0,0,6,2,4,0,0,0,1,1,0
PCCenter,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0,0,18,11,7,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
PCI Health Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,445,7,7,0,4,1,3,109,8,101,294,11,283,1,0,1,25,0,25,5,0,5,0,0,0
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,0,0,2,0,2,88,17,71,44,6,38,0,0,0,20,3,17,2,1,1,4,1,3
Peloton College,,,,,,,,,,,,,,,,,,,,,,,,,,70,0,0,0,0,0,0,45,7,38,18,3,15,0,0,0,7,1,6,0,0,0,0,0,0
Pima Medical Institute-El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,483,7,1,6,3,2,1,11,4,7,406,81,325,0,0,0,42,8,34,13,2,11,1,0,1
Pima Medical Institute-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,784,2,1,1,115,38,77,119,19,100,378,40,338,0,0,0,141,12,129,21,4,17,8,3,5
Pima Medical Institution-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pipo Academy of Hair Design,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,0,0,0,0,0,0,0,0,30,13,17,0,0,0,0,0,0,0,0,0,0,0,0
Platt College-Edge Tech Academy,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,3,3,0,3,2,1,5,3,2,0,0,0,3,3,0,0,0,0,8,5,3
Platt College-STVT-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,389,1,0,1,2,1,1,28,19,9,244,135,109,1,0,1,69,37,32,4,4,0,40,26,14
Platt College-STVT-McAllen,,,,,,,,,,,,,,,,,,,,,,,,,,431,2,0,2,2,0,2,1,1,0,341,59,282,0,0,0,46,11,35,4,0,4,35,9,26
Platt College-STVT-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,658,4,3,1,4,4,0,51,48,3,376,354,22,2,2,0,134,124,10,24,23,1,63,60,3
Prairie View A & M University,128,0,0,0,37,30,7,68,43,25,5,4,1,0,0,0,17,14,3,0,0,0,0,0,0,8524,21,10,11,139,83,56,7194,2470,4724,783,316,467,7,2,5,132,70,62,129,54,75,17,5,12
Preparing People Barber Styling College,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,0,0,0,0,26,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Professional Career Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,0,0,0,0,0,52,19,33,33,13,20,0,0,0,3,3,0,0,0,0,0,0,0
Quest College,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,0,0,0,0,0,10,1,9,40,4,36,0,0,0,10,3,7,0,0,0,0,0,0
Ranger College,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2414,13,7,6,0,0,0,104,64,40,376,174,202,18,15,3,1521,659,862,306,137,169,16,11,5
Remington College-Dallas Campus,,,,,,,,,,,,,,,,,,,,,,,,,,779,8,1,7,5,4,1,264,80,184,357,99,258,1,0,1,118,41,77,23,5,18,1,0,1
Remington College-Fort Worth Campus,,,,,,,,,,,,,,,,,,,,,,,,,,474,6,1,5,2,0,2,217,70,147,136,35,101,0,0,0,97,32,65,15,4,11,1,0,1
Remington College-Houston Southeast Campus,,,,,,,,,,,,,,,,,,,,,,,,,,324,2,0,2,3,1,2,95,18,77,119,22,97,3,2,1,89,12,77,10,0,10,2,0,2
Remington College-North Houston Campus,,,,,,,,,,,,,,,,,,,,,,,,,,448,1,0,1,3,2,1,213,25,188,178,14,164,2,0,2,32,4,28,15,1,14,4,0,4
Rice University,418,0,0,0,54,36,18,10,7,3,25,22,3,0,0,0,326,244,82,1,0,1,0,0,0,3992,6,3,3,1018,471,547,283,143,140,615,353,262,6,3,3,1318,729,589,178,85,93,73,35,38
Richland College,,,,,,,,,,,,,,,,,,,,,,,,,,20032,69,29,40,3067,1555,1512,3779,1494,2285,7140,3127,4013,25,15,10,4322,2187,2135,356,155,201,1182,541,641
Rio Grande Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,626,0,0,0,5,2,3,1,0,1,616,119,497,1,0,1,3,0,3,0,0,0,0,0,0
Saint Edward's University,85,0,0,0,2,1,1,2,0,2,10,2,8,0,0,0,69,33,36,2,1,1,0,0,0,3789,25,8,17,105,37,68,160,48,112,1673,563,1110,7,2,5,1383,557,826,106,43,63,45,18,27
Salon & Spa Institute,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,0,0,0,0,0,0,82,1,81,0,0,0,2,0,2,0,0,0,0,0,0
Salon Boutique Academy,,,,,,,,,,,,,,,,,,,,,,,,,,135,2,0,2,6,1,5,38,1,37,60,4,56,1,0,1,28,3,25,0,0,0,0,0,0
Salon Professional Academy of San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,55,1,0,1,3,0,3,6,0,6,14,0,14,0,0,0,27,0,27,4,0,4,0,0,0
Sam Houston State University,351,1,0,1,35,23,12,8,4,4,20,12,8,0,0,0,285,179,106,2,0,2,0,0,0,18498,107,48,59,364,131,233,3259,1159,2100,4476,1548,2928,21,9,12,9205,3669,5536,578,221,357,300,110,190
San Antonio College,190,1,0,1,7,3,4,11,2,9,59,29,30,1,1,0,105,54,51,6,2,4,0,0,0,17573,40,18,22,509,222,287,1232,515,717,10885,4203,6682,26,14,12,4180,1760,2420,560,236,324,21,8,13
San Jacinto Community College,,,,,,,,,,,,,,,,,,,,,,,,,,32137,65,25,40,1673,803,870,2883,1044,1839,19136,7742,11394,36,13,23,6986,3109,3877,572,243,329,352,156,196
School of Automotive Machinists & Technology,,,,,,,,,,,,,,,,,,,,,,,,,,182,1,1,0,1,1,0,14,14,0,38,38,0,1,1,0,115,111,4,11,11,0,0,0,0
Schreiner University,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,10,0,0,0,0,0,0,1319,6,1,5,16,5,11,59,33,26,512,207,305,1,0,1,683,296,387,29,14,15,0,0,0
Sebring Career Schools-Houston,,,,,,,,,,,,,,,,,,,,,,,,,,115,0,0,0,110,11,99,1,0,1,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0
Sebring Career Schools-Huntsville,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,0,0,0,7,2,5,8,2,6,0,0,0,16,1,15,0,0,0,0,0,0
Seguin Beauty School-New Braunfels,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,13,0,13,0,0,0,0,0,0
Seguin Beauty School-Seguin,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,0,0,0,0,1,0,1,13,2,11,0,0,0,8,0,8,0,0,0,0,0,0
South Plains College,171,0,0,0,5,1,4,2,1,1,10,6,4,0,0,0,153,85,68,1,0,1,0,0,0,9310,36,13,23,125,59,66,498,180,318,4365,1679,2686,7,4,3,4033,1830,2203,121,52,69,26,10,16
South Texas Barber College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,44,0,0,0,0,0,0,0,0,0,38,33,5,0,0,0,6,5,1,0,0,0,0,0,0
South Texas College,,,,,,,,,,,,,,,,,,,,,,,,,,31949,20,10,10,263,141,122,94,50,44,30419,13133,17286,7,6,1,724,347,377,48,22,26,373,168,205
South Texas College of Law Houston,46,0,0,0,1,1,0,5,1,4,2,0,2,0,0,0,38,27,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
South Texas Training Center,,,,,,,,,,,,,,,,,,,,,,,,,,75,0,0,0,0,0,0,0,0,0,75,6,69,0,0,0,0,0,0,0,0,0,0,0,0
South Texas Vocational Technical Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,0,0,0,0,0,0,0,0,283,71,212,0,0,0,12,6,6,2,0,2,29,4,25
South Texas Vocational Technical Institute-Weslaco,,,,,,,,,,,,,,,,,,,,,,,,,,458,0,0,0,0,0,0,1,0,1,97,38,59,0,0,0,328,161,167,3,2,1,25,10,15
South University-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,302,3,1,2,14,5,9,73,16,57,99,25,74,5,2,3,102,27,75,0,0,0,4,2,2
Southeast Texas Career Institute,,,,,,,,,,,,,,,,,,,,,,,,,,89,0,0,0,0,0,0,4,0,4,2,0,2,0,0,0,82,2,80,0,0,0,1,0,1
Southern Careers Institute-Austin,,,,,,,,,,,,,,,,,,,,,,,,,,596,3,1,2,6,6,0,90,59,31,252,101,151,3,3,0,207,125,82,24,14,10,11,4,7
Southern Careers Institute-Brownsville,,,,,,,,,,,,,,,,,,,,,,,,,,362,1,0,1,2,1,1,1,0,1,205,59,146,1,1,0,142,36,106,0,0,0,10,5,5
Southern Careers Institute-Corpus Christi,,,,,,,,,,,,,,,,,,,,,,,,,,353,5,0,5,1,0,1,14,6,8,155,47,108,0,0,0,171,32,139,2,1,1,5,1,4
Southern Careers Institute-Harlingen,,,,,,,,,,,,,,,,,,,,,,,,,,333,0,0,0,0,0,0,3,2,1,129,47,82,1,1,0,191,94,97,2,1,1,7,1,6
Southern Careers Institute-Pharr,,,,,,,,,,,,,,,,,,,,,,,,,,472,1,1,0,2,1,1,0,0,0,358,141,217,0,0,0,104,41,63,0,0,0,7,2,5
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,412,1,0,1,3,0,3,25,8,17,274,44,230,0,0,0,95,13,82,7,3,4,7,3,4
Southern Careers Institute-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,520,5,1,4,8,4,4,62,40,22,288,181,107,7,6,1,132,86,46,10,6,4,8,5,3
Southern Careers Institute-Waco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southern Methodist University,377,0,0,0,44,36,8,14,8,6,21,16,5,0,0,0,284,197,87,1,1,0,0,0,0,6479,17,5,12,445,230,215,299,158,141,751,369,382,5,2,3,4166,2143,2023,275,129,146,0,0,0
Southern Texas Careers Academy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwest Collegiate Institute for the Deaf,,,,,,,,,,,,,,,,,,,,,,,,,,87,1,1,0,2,1,1,16,11,5,37,20,17,0,0,0,23,8,15,1,1,0,0,0,0
Southwest School of Business and Technical Careers-San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,0,1,0,1,11,1,10,18,2,16,0,0,0,9,0,9,0,0,0,0,0,0
Southwest Texas Junior College,24,0,0,0,1,0,1,0,0,0,9,8,1,0,0,0,14,6,8,0,0,0,0,0,0,6894,38,15,23,22,7,15,66,49,17,5894,2368,3526,5,2,3,741,346,395,38,16,22,90,35,55
Southwest University at El Paso,,,,,,,,,,,,,,,,,,,,,,,,,,1481,0,0,0,8,5,3,55,31,24,1321,528,793,2,0,2,89,42,47,0,0,0,6,4,2
Southwestern Adventist University,,,,,,,,,,,,,,,,,,,,,,,,,,860,4,2,2,61,33,28,102,45,57,402,160,242,21,17,4,191,78,113,42,12,30,34,15,19
Southwestern Assemblies of God University,,,,,,,,,,,,,,,,,,,,,,,,,,1692,49,19,30,12,8,4,193,121,72,190,79,111,5,5,0,1042,465,577,179,86,93,3,1,2
Southwestern Baptist Theological Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwestern Christian College,,,,,,,,,,,,,,,,,,,,,,,,,,87,0,0,0,0,0,0,81,42,39,4,1,3,0,0,0,1,0,1,1,0,1,0,0,0
Southwestern University,74,1,1,0,2,1,1,2,1,1,7,3,4,0,0,0,61,30,31,0,0,0,1,1,0,1434,3,2,1,50,10,40,72,45,27,344,145,199,0,0,0,874,394,480,60,32,28,16,11,5
St Philip's College,79,1,0,1,0,0,0,9,6,3,24,11,13,0,0,0,34,20,14,11,4,7,0,0,0,11590,34,15,19,250,91,159,1085,403,682,6807,3005,3802,14,7,7,2741,1235,1506,361,141,220,286,149,137
St. Mary's University,141,1,1,0,8,8,0,4,3,1,18,12,6,1,1,0,101,61,40,0,0,0,0,0,0,2373,5,5,0,55,22,33,77,34,43,1588,667,921,1,0,1,362,185,177,28,13,15,66,33,33
Star College of Cosmetology 2,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,0,0,0,0,12,2,10,13,0,13,0,0,0,38,0,38,0,0,0,0,0,0
Stephen F Austin State University,266,1,0,1,2,1,1,10,8,2,14,8,6,0,0,0,230,142,88,6,2,4,1,1,0,11398,56,21,35,144,52,92,1759,615,1144,2172,732,1440,7,3,4,6663,2502,4161,421,161,260,105,34,71
Strand Institute of Beauty & Esthetics,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,1,0,1,0,0,0
Strayer University-Texas,,,,,,,,,,,,,,,,,,,,,,,,,,2084,10,0,10,20,10,10,1228,290,938,303,82,221,4,2,2,371,134,237,84,26,58,50,11,39
Sul Ross State University,41,1,1,0,1,1,0,0,0,0,9,6,3,0,0,0,28,16,12,0,0,0,0,0,0,2137,12,3,9,9,4,5,116,73,43,1377,495,882,3,0,3,486,247,239,64,38,26,68,31,37
Tarleton State University,141,3,2,1,7,4,3,2,1,1,12,8,4,0,0,0,113,70,43,1,1,0,2,1,1,11315,50,13,37,141,53,88,907,389,518,2308,798,1510,16,8,8,7371,2880,4491,396,155,241,72,34,38
Tarrant County College District,323,7,1,6,22,10,12,36,12,24,56,30,26,0,0,0,200,86,114,1,0,1,1,1,0,51100,184,72,112,3259,1556,1703,8646,3086,5560,18068,7072,10996,69,29,40,17923,7809,10114,1569,641,928,873,425,448
Temple College,77,0,0,0,1,1,0,1,0,1,2,1,1,0,0,0,71,30,41,0,0,0,0,0,0,4911,32,11,21,100,33,67,749,225,524,1395,455,940,21,6,15,2491,908,1583,13,3,10,110,40,70
